timestep,episode,alpha,beta,gamma,delta,reward,coverage,distance,redundancy,assigned_drones,no_centroid_path,no_frontier_path,delta_coverage,delta_distance,delta_redundancy,coverage_reward,distance_penalty,redundancy_penalty
82648,64,1.0,1.0,0.39047351479530334,0.0,0.44553011655807495,62.59,2950,92.57743940040794,,0,0,0.07000000000000739,5,0.004469894949338027,0.7000000000000739,0.25,0.004469894949338027
82649,64,0.0,1.0,0.0,0.0,0.14199385046958923,62.629999999999995,2955,92.5854455480709,,0,0,0.03999999999999204,5,0.008006147662953822,0.3999999999999204,0.25,0.008006147662953822
82650,64,1.0,1.0,0.0,0.0,0.24320313334465027,62.68,2960,92.5922424185123,,0,0,0.05000000000000426,5,0.006796870441405645,0.5000000000000426,0.25,0.006796870441405645
82651,64,0.0,1.0,1.0,0.17426520586013794,0.24322637915611267,62.73,2965,92.59901603369553,,0,0,0.04999999999999716,5,0.006773615183234938,0.4999999999999716,0.25,0.006773615183234938
82652,64,0.0,1.0,0.0,0.0,0.34442731738090515,62.79,2970,92.60458871195704,,0,0,0.060000000000002274,5,0.005572678261501096,0.6000000000000227,0.25,0.005572678261501096
82653,64,0.9574548602104187,1.0,1.0,0.0,0.14209473133087158,62.83,2975,92.61249397406202,,0,0,0.03999999999999915,5,0.00790526210498399,0.3999999999999915,0.25,0.00790526210498399
82654,64,0.26204314827919006,1.0,1.0,0.0,0.34446921944618225,62.89,2980,92.61802474352653,,0,0,0.060000000000002274,5,0.005530769464513696,0.6000000000000227,0.25,0.005530769464513696
82655,64,0.0,1.0,0.7962775230407715,0.21705996990203857,-0.06019916385412216,62.91,2985,92.62822390700617,,0,0,0.01999999999999602,5,0.01019916347964056,0.1999999999999602,0.25,0.01019916347964056
82656,64,0.029375916346907616,1.0,0.0,0.0,-0.06016456335783005,62.93,2990,92.63838847035703,,0,0,0.020000000000003126,5,0.01016456335085536,0.20000000000003126,0.25,0.01016456335085536
82657,64,1.0,1.0,0.12698957324028015,0.0,0.14220552146434784,62.970000000000006,2995,92.64618295203728,,0,0,0.04000000000000625,5,0.007794481680249987,0.40000000000006253,0.25,0.007794481680249987
82658,64,0.0,1.0,0.6977142691612244,0.0,0.14223186671733856,63.01,3000,92.65395108074708,,0,0,0.03999999999999204,5,0.007768128709798816,0.3999999999999204,0.25,0.007768128709798816
82659,64,0.0887625440955162,1.0,0.6696448922157288,0.6594772338867188,0.14225809276103973,63.05,3005,92.6616929899091,,0,0,0.03999999999999915,5,0.007741909162021443,0.3999999999999915,0.25,0.007741909162021443
82660,64,0.9592943787574768,1.0,1.0,0.0,0.14228418469429016,63.09,3010,92.66940881204685,,0,0,0.04000000000000625,5,0.007715822137754458,0.40000000000006253,0.25,0.007715822137754458
82661,64,0.25916430354118347,1.0,0.0,0.0,0.5469500422477722,63.17,3015,92.67245879200547,,0,0,0.0799999999999983,5,0.0030499799586181098,0.799999999999983,0.25,0.0030499799586181098
82662,64,0.6562959551811218,1.0,0.0,0.0,0.648118257522583,63.260000000000005,3020,92.67434050536166,,0,0,0.09000000000000341,5,0.0018817133561839228,0.9000000000000341,0.25,0.0018817133561839228
82663,64,0.0,1.0,1.0,0.0,1.1539050340652466,63.4,3025,92.67043549636412,,0,0,0.13999999999999346,5,-0.0039050089975347646,1.3999999999999346,0.25,-0.0039050089975347646
82664,64,0.7951796054840088,0.46127235889434814,0.32540225982666016,0.0,1.052737832069397,63.53,3030,92.66769770555376,,0,0,0.13000000000000256,5,-0.00273779081035741,1.3000000000000256,0.25,-0.00273779081035741
82665,64,0.22490087151527405,1.0,0.0,0.0,1.2550331354141235,63.68000000000001,3035,92.66266462339698,,0,0,0.15000000000000568,5,-0.00503308215678544,1.5000000000000568,0.25,-0.00503308215678544
82666,64,0.0,1.0,0.0,0.0,0.9515653848648071,63.800000000000004,3040,92.6610992246992,,0,0,0.11999999999999744,5,-0.0015653986977781642,1.1999999999999744,0.25,-0.0015653986977781642
82667,64,1.0,1.0,0.0,0.0,1.052708625793457,63.93,3045,92.65839065675996,,0,0,0.12999999999999545,5,-0.0027085679392371276,1.2999999999999545,0.25,-0.0027085679392371276
82668,64,0.0,1.0,0.10173613578081131,0.0,1.0526995658874512,64.05999999999999,3050,92.65569109419425,,0,0,0.12999999999998835,5,-0.002699562565709357,1.2999999999998835,0.25,-0.002699562565709357
82669,64,0.4801943898200989,1.0,0.0,0.7119265794754028,1.1538351774215698,64.2,3055,92.65185592143666,,0,0,0.14000000000001478,5,-0.003835172757590044,1.4000000000001478,0.25,-0.003835172757590044
82670,64,0.4924103915691376,1.0,1.0,0.0,1.153822422027588,64.34,3060,92.64803345750394,,0,0,0.14000000000000057,5,-0.0038224639327211207,1.4000000000000057,0.25,-0.0038224639327211207
82671,64,0.516245424747467,0.8835161924362183,0.7659602761268616,0.0,0.850387454032898,64.45,3065,92.6476459918548,,0,0,0.10999999999999943,5,-0.00038746564914049486,1.0999999999999943,0.25,-0.00038746564914049486
82672,64,0.0,0.9061486721038818,1.0,0.0,1.052664041519165,64.58,3070,92.64498200537561,,0,0,0.12999999999999545,5,-0.002663986479191749,1.2999999999999545,0.25,-0.002663986479191749
82673,64,0.0,1.0,0.14479276537895203,0.5489898324012756,1.0526552200317383,64.71000000000001,3075,92.64232680303358,,0,0,0.13000000000000966,5,-0.0026552023420265414,1.3000000000000966,0.25,-0.0026552023420265414
82674,64,0.0,1.0,0.8192269206047058,0.0,0.5469707250595093,64.79,3080,92.64535609689649,,0,0,0.0799999999999983,5,0.003029293862908844,0.799999999999983,0.25,0.003029293862908844
82675,64,0.0,1.0,0.7824271321296692,0.0,0.850380539894104,64.9,3085,92.6449755776924,,0,0,0.10999999999999943,5,-0.0003805192040857719,1.0999999999999943,0.25,-0.0003805192040857719
82676,64,0.3327193260192871,1.0,0.8934684991836548,0.0,0.9515106678009033,65.02,3090,92.64346488052136,,0,0,0.11999999999999034,5,-0.0015106971710423522,1.1999999999999034,0.25,-0.0015106971710423522
82677,64,1.0,1.0,0.0,0.0,0.7492465972900391,65.12,3095,92.64421827875611,,0,0,0.10000000000000853,5,0.0007533982347496249,1.0000000000000853,0.25,0.0007533982347496249
82678,64,0.0,1.0,0.6448973417282104,0.3805413246154785,0.8503767848014832,65.23,3100,92.64384148679432,,0,0,0.10999999999999943,5,-0.00037679196179851715,1.0999999999999943,0.25,-0.00037679196179851715
82679,64,0.0,1.0,0.41879963874816895,0.0,1.0526273250579834,65.36,3105,92.64121415462908,,0,0,0.12999999999999545,5,-0.0026273321652325876,1.2999999999999545,0.25,-0.0026273321652325876
82680,64,0.0,1.0,0.9072690010070801,0.0,0.7492465972900391,65.46,3110,92.64196753743087,,0,0,0.09999999999999432,5,0.0007533828017898259,0.9999999999999432,0.25,0.0007533828017898259
82681,64,0.0,1.0,1.0,0.0,0.7492490410804749,65.56,3115,92.64271846839264,,0,0,0.10000000000000853,5,0.0007509309617717008,1.0000000000000853,0.25,0.0007509309617717008
82682,64,0.15597938001155853,1.0,0.5862352848052979,0.16205060482025146,-0.059711676090955734,65.58,3120,92.65243014318686,,0,0,0.01999999999999602,5,0.009711674794218084,0.1999999999999602,0.25,0.009711674794218084
82683,64,0.39881545305252075,1.0,0.07930769771337509,0.0,0.2436755746603012,65.63,3125,92.6587545721988,,0,0,0.04999999999999716,5,0.006324429011939969,0.4999999999999716,0.25,0.006324429011939969
82684,64,0.2880120575428009,1.0,0.9553908705711365,0.0,0.24369604885578156,65.68,3130,92.66505851871706,,0,0,0.05000000000001137,5,0.006303946518258385,0.5000000000001137,0.25,0.006303946518258385
82685,64,0.0,1.0,1.0,0.6176996827125549,0.4459463655948639,65.75,3135,92.6691121542218,,0,0,0.06999999999999318,5,0.004053635504746467,0.6999999999999318,0.25,0.004053635504746467
82686,64,0.003234150353819132,1.0,0.3837501108646393,0.6873494982719421,0.5470725893974304,65.83,3140,92.67203953959525,,0,0,0.0799999999999983,5,0.002927385373439506,0.799999999999983,0.25,0.002927385373439506
82687,64,0.0,1.0,0.0,0.0,0.7493047714233398,65.93,3145,92.67273474921926,,0,0,0.10000000000000853,5,0.0006952096240127048,1.0000000000000853,0.25,0.0006952096240127048
82688,64,0.0,1.0,0.054674938321113586,0.18249738216400146,0.14264953136444092,65.97,3150,92.68008521592472,,0,0,0.03999999999999204,5,0.00735046670546069,0.3999999999999204,0.25,0.00735046670546069
82689,64,0.0,1.0,0.0,0.0,-0.0595424510538578,65.99000000000001,3155,92.6896276684133,,0,0,0.020000000000010232,5,0.009542452488574327,0.20000000000010232,0.25,0.009542452488574327
82690,64,0.0,1.0,0.0,0.0,-0.26172390580177307,65.99000000000001,3160,92.70135156059902,,0,0,0.0,5,0.011723892185727891,0.0,0.25,0.011723892185727891
82691,64,0.6850253939628601,1.0,0.0,0.0,0.04162640869617462,66.02,3165,92.70972515155866,,0,0,0.029999999999986926,5,0.008373590959635635,0.29999999999986926,0.25,0.008373590959635635
82692,64,0.7375308275222778,0.42709827423095703,0.0,0.0,-0.1605517864227295,66.03,3170,92.72027694478744,,0,0,0.010000000000005116,5,0.0105517932287853,0.10000000000005116,0.25,0.0105517932287853
82693,64,0.30881333351135254,0.7444871664047241,0.0,0.0,-0.05941738188266754,66.05,3175,92.72969432795077,,0,0,0.01999999999999602,5,0.009417383163324189,0.1999999999999602,0.25,0.009417383163324189
82694,64,0.0,1.0,0.30434542894363403,0.0,-0.05938737094402313,66.07,3180,92.73908169769436,,0,0,0.01999999999999602,5,0.009387369743592444,0.1999999999999602,0.25,0.009387369743592444
82695,64,0.7407943606376648,1.0,0.0,0.0,-0.26155194640159607,66.07,3185,92.75063364750545,,0,0,0.0,5,0.011551949811092754,0.0,0.25,0.011551949811092754
82696,64,0.48939159512519836,1.0,0.0,0.1757379174232483,0.3450576364994049,66.13,3190,92.7555760045572,,0,0,0.060000000000002274,5,0.004942357051746171,0.6000000000000227,0.25,0.004942357051746171
82697,64,0.0,0.6009105443954468,0.13195955753326416,0.0,0.5473400354385376,66.21000000000001,3195,92.75823598897493,,0,0,0.0800000000000125,5,0.0026599844177326304,0.8000000000001251,0.25,0.0026599844177326304
82698,64,1.0,1.0,0.0,0.44593775272369385,1.0532041788101196,66.34,3200,92.75503183461291,,0,0,0.12999999999999545,5,-0.0032041543620238144,1.2999999999999545,0.25,-0.0032041543620238144
82699,64,0.0,1.0,0.424894779920578,0.0,1.0531944036483765,66.47,3205,92.75183739340937,,0,0,0.12999999999999545,5,-0.0031944412035329606,1.2999999999999545,0.25,-0.0031944412035329606
82700,64,0.44010066986083984,1.0,0.0,0.0,1.1546684503555298,66.61,3210,92.74716898954703,,0,0,0.14000000000000057,5,-0.004668403862339687,1.4000000000000057,0.25,-0.004668403862339687
82701,64,0.0,1.0,0.0,0.0,1.1546547412872314,66.75,3215,92.74251418879248,,0,0,0.14000000000000057,5,-0.004654800754551047,1.4000000000000057,0.25,-0.004654800754551047
82702,64,0.0,1.0,1.0,0.0,0.8513842225074768,66.86,3220,92.74112997785208,,0,0,0.10999999999999943,5,-0.0013842109404009761,1.0999999999999943,0.25,-0.0013842109404009761
82703,64,0.0,1.0,1.0,0.0,1.0535484552383423,66.99000000000001,3225,92.73758157889031,,0,0,0.13000000000000966,5,-0.0035483989617688394,1.3000000000000966,0.25,-0.0035483989617688394
82704,64,0.3218374252319336,1.0,0.0,0.0,1.0535380840301514,67.12,3230,92.73404347449554,,0,0,0.12999999999999545,5,-0.0035381043947779744,1.2999999999999545,0.25,-0.0035381043947779744
82705,64,1.0,1.0,1.0,0.0,1.1546088457107544,67.25999999999999,3235,92.7294346557129,,0,0,0.13999999999998636,5,-0.004608818782642743,1.3999999999998636,0.25,-0.004608818782642743
82706,64,0.5796995759010315,1.0,0.29141348600387573,0.0,1.1542028188705444,67.4,3240,92.72523178879428,,0,0,0.14000000000001478,5,-0.004202866918618042,1.4000000000001478,0.25,-0.004202866918618042
82707,64,1.0,1.0,0.0,0.0,1.0527204275131226,67.53,3245,92.72251139633377,,0,0,0.12999999999999545,5,-0.0027203924605032626,1.2999999999999545,0.25,-0.0027203924605032626
82708,64,0.5489212274551392,1.0,1.0,0.5984615087509155,0.6483296751976013,67.62,3250,92.72418171253955,,0,0,0.09000000000000341,5,0.0016703162057751797,0.9000000000000341,0.25,0.0016703162057751797
82709,64,0.6440589427947998,1.0,0.0,0.24783623218536377,0.6483348608016968,67.71000000000001,3255,92.72584682487673,,0,0,0.09000000000000341,5,0.001665112337178698,0.9000000000000341,0.25,0.001665112337178698
82710,64,1.0,1.0,0.041248831897974014,0.0,0.7494127154350281,67.81,3260,92.72643411850517,,0,0,0.09999999999999432,5,0.0005872936284418984,0.9999999999999432,0.25,0.0005872936284418984
82711,64,0.0,1.0,0.0,0.0,0.4462016224861145,67.88,3265,92.73023250832682,,0,0,0.06999999999999318,5,0.0037983898216538137,0.6999999999999318,0.25,0.0037983898216538137
82712,64,0.0,1.0,0.0,0.0,0.8504906296730042,67.99,3270,92.7297418678757,,0,0,0.10999999999999943,5,-0.0004906404511189066,1.0999999999999943,0.25,-0.0004906404511189066
82713,64,1.0,1.0,0.7881098389625549,0.0,0.6483538150787354,68.08,3275,92.73138806145437,,0,0,0.09000000000000341,5,0.0016461935786651338,0.9000000000000341,0.25,0.0016461935786651338
82714,64,0.5026832222938538,1.0,0.743458092212677,0.0,0.850490927696228,68.19,3280,92.73089715162885,,0,0,0.10999999999999943,5,-0.0004909098255154731,1.0999999999999943,0.25,-0.0004909098255154731
82715,64,0.0,1.0,0.0,0.0,0.7494250535964966,68.28999999999999,3285,92.73147211903824,,0,0,0.09999999999999432,5,0.0005749674093920021,0.9999999999999432,0.25,0.0005749674093920021
82716,64,1.0,1.0,0.18773306906223297,0.0,0.44623863697052,68.36,3290,92.73523347998895,,0,0,0.07000000000000739,5,0.003761360950704784,0.7000000000000739,0.25,0.003761360950704784
82717,64,1.0,1.0,1.0,0.0,0.5473113059997559,68.44,3295,92.73792217989664,,0,0,0.0799999999999983,5,0.0026886999076936036,0.799999999999983,0.25,0.0026886999076936036
82718,64,0.0,1.0,1.0,0.08850586414337158,0.5473195314407349,68.52000000000001,3300,92.740602618977,,0,0,0.0800000000000125,5,0.0026804390803505385,0.8000000000001251,0.25,0.0026804390803505385
82719,64,0.0,1.0,0.6949549913406372,0.0,0.6483856439590454,68.61,3305,92.74221700358605,,0,0,0.0899999999999892,5,0.001614384609055719,0.899999999999892,0.25,0.001614384609055719
82720,64,1.0,1.0,0.7598364949226379,0.0,-0.05900292098522186,68.63,3310,92.75121992437525,,0,0,0.01999999999999602,5,0.009002920789200175,0.1999999999999602,0.25,0.009002920789200175
82721,64,0.0,0.0,0.0,0.0,-0.05897538736462593,68.65,3315,92.76019531126416,,0,0,0.020000000000010232,5,0.0089753868889062,0.20000000000010232,0.25,0.0089753868889062
82722,64,0.2330963909626007,1.0,0.0,0.0,0.9515818953514099,68.77,3320,92.7586134276809,,0,0,0.11999999999999034,5,-0.0015818835832561717,1.1999999999999034,0.25,-0.0015818835832561717
82723,64,1.0,0.7944885492324829,0.0,0.0,1.0526283979415894,68.89999999999999,3325,92.75598498627949,,0,0,0.12999999999999545,5,-0.0026284414014128288,1.2999999999999545,0.25,-0.0026284414014128288
82724,64,0.0,1.0,0.0,0.0,0.8505208492279053,69.01,3330,92.75546410800143,,0,0,0.11000000000001364,5,-0.0005208782780528054,1.1000000000001364,0.25,-0.0005208782780528054
82725,64,0.0215216726064682,1.0,0.25343868136405945,0.0,1.1536638736724854,69.15,3335,92.75180025785352,,0,0,0.14000000000000057,5,-0.003663850147916037,1.4000000000000057,0.25,-0.003663850147916037
82726,64,0.13270139694213867,1.0,0.0,0.0,1.5578391551971436,69.33,3340,92.74396115041654,,0,0,0.1799999999999926,5,-0.00783910743697902,1.799999999999926,0.25,-0.00783910743697902
82727,64,0.0,1.0,0.0,0.0,1.9619953632354736,69.55,3345,92.73196576552098,,0,0,0.21999999999999886,5,-0.011995384895556072,2.1999999999999886,0.25,-0.011995384895556072
82728,64,0.6789274215698242,1.0,0.0,0.7047699689865112,1.3556984663009644,69.71000000000001,3350,92.72626724263861,,0,0,0.1600000000000108,5,-0.005698522882369161,1.600000000000108,0.25,-0.005698522882369161
82729,64,0.0,1.0,0.0,0.0,1.4567232131958008,69.88,3355,92.71954408593189,,0,0,0.1699999999999875,5,-0.006723156706726741,1.699999999999875,0.25,-0.006723156706726741
82730,64,1.0,1.0,1.0,0.21880507469177246,1.5577431917190552,70.06,3360,92.71180093209055,,0,0,0.18000000000000682,5,-0.007743153841332173,1.8000000000000682,0.25,-0.007743153841332173
82731,64,0.0,1.0,0.5057112574577332,0.0,1.5577198266983032,70.24000000000001,3365,92.70408110269753,,0,0,0.18000000000000682,5,-0.007719829393025179,1.8000000000000682,0.25,-0.007719829393025179
82732,64,0.8482645153999329,1.0,0.0,0.0,1.5576965808868408,70.42,3370,92.69638449252214,,0,0,0.1799999999999926,5,-0.007696610175386809,1.799999999999926,0.25,-0.007696610175386809
82733,64,0.0,1.0,0.0,0.0,1.4566378593444824,70.59,3375,92.68974659030891,,0,0,0.1700000000000017,5,-0.006637902213228131,1.700000000000017,0.25,-0.006637902213228131
82734,64,0.8783264756202698,1.0,0.8795070052146912,0.0,1.355583906173706,70.75,3380,92.68416263390826,,0,0,0.1599999999999966,5,-0.00558395640065612,1.599999999999966,0.25,-0.00558395640065612
82735,64,0.6565406918525696,1.0,0.819646954536438,0.0,1.2545347213745117,70.89999999999999,3385,92.6796278896885,,0,0,0.14999999999999147,5,-0.004534744219753861,1.4999999999999147,0.25,-0.004534744219753861
82736,64,1.0,1.0,0.0,0.0,1.1534901857376099,71.04,3390,92.67613765232274,,0,0,0.14000000000001478,5,-0.003490237365767257,1.4000000000001478,0.25,-0.003490237365767257
82737,64,0.0,0.8830428123474121,0.5935718417167664,0.0,1.153479814529419,71.17999999999999,3395,92.67265783432671,,0,0,0.13999999999998636,5,-0.003479817996023371,1.3999999999998636,0.25,-0.003479817996023371
82738,64,0.0,1.0,0.0,0.0,0.5473021864891052,71.26,3400,92.67535564509498,,0,0,0.0800000000000125,5,0.0026978107682680275,0.8000000000001251,0.25,0.0026978107682680275
82739,64,1.0,1.0,0.3305266797542572,0.0,0.7493628859519958,71.36,3405,92.67599273346812,,0,0,0.09999999999999432,5,0.0006370883731392496,0.9999999999999432,0.25,0.0006370883731392496
82740,64,0.0,1.0,1.0,0.0,1.1534640789031982,71.5,3410,92.67252864375166,,0,0,0.14000000000000057,5,-0.0034640897164592843,1.4000000000000057,0.25,-0.0034640897164592843
82741,64,0.0,0.6302769184112549,0.7429199814796448,0.0,1.2544771432876587,71.65,3415,92.66805153341589,,0,0,0.15000000000000568,5,-0.004477110335770362,1.5000000000000568,0.25,-0.004477110335770362
82742,64,0.0,1.0,0.0,0.0,1.3554856777191162,71.81,3420,92.66256590509666,,0,0,0.1599999999999966,5,-0.0054856283192350475,1.599999999999966,0.25,-0.0054856283192350475
82743,64,0.2684885859489441,1.0,0.0,0.0,0.6483274698257446,71.89999999999999,3425,92.66423841735279,,0,0,0.0899999999999892,5,0.0016725122561354056,0.899999999999892,0.25,0.0016725122561354056
82744,64,1.0,0.24631869792938232,0.7262221574783325,0.0,0.5473136901855469,71.98,3430,92.66692475396809,,0,0,0.0800000000000125,5,0.002686336615298046,0.8000000000001251,0.25,0.002686336615298046
82745,64,1.0,1.0,1.0,0.0,0.4463043212890625,72.05,3435,92.67062042867461,,0,0,0.06999999999999318,5,0.0036956747065204354,0.6999999999999318,0.25,0.0036956747065204354
82746,64,0.6471593379974365,1.0,0.0,0.0,0.1432679146528244,72.09,3440,92.67735251097025,,0,0,0.04000000000000625,5,0.006732082295641817,0.40000000000006253,0.25,0.006732082295641817
82747,64,0.9664071798324585,1.0,1.0,0.0,0.7493733167648315,72.19,3445,92.67797916687798,,0,0,0.09999999999999432,5,0.0006266559077232614,0.9999999999999432,0.25,0.0006266559077232614
82748,64,0.6547865271568298,0.5813301801681519,0.0,0.06253296136856079,0.4463368356227875,72.26,3450,92.6816423261561,,0,0,0.07000000000000739,5,0.0036631592781191102,0.7000000000000739,0.25,0.0036631592781191102
82749,64,0.0,1.0,0.8824679255485535,0.038212358951568604,0.5473588705062866,72.34,3455,92.68428344609285,,0,0,0.0799999999999983,5,0.0026411199367544214,0.799999999999983,0.25,0.0026411199367544214
82750,64,1.0,1.0,0.11042658984661102,0.26971614360809326,0.34534698724746704,72.39999999999999,3460,92.68893646241467,,0,0,0.05999999999998806,5,0.004653016321825021,0.5999999999998806,0.25,0.004653016321825021
82751,64,0.0,1.0,0.0,0.0,0.446368932723999,72.47,3465,92.69256753350206,,0,0,0.07000000000000739,5,0.003631071087383475,0.7000000000000739,0.25,0.003631071087383475
82752,64,0.0,1.0,0.17768514156341553,0.0,0.44637954235076904,72.54,3470,92.69618800217484,,0,0,0.07000000000000739,5,0.003620468672778543,0.7000000000000739,0.25,0.003620468672778543
82753,64,0.6049782037734985,1.0,0.0,0.0,0.5473954677581787,72.61999999999999,3475,92.6987925158099,,0,0,0.07999999999998408,5,0.0026045136350631992,0.7999999999998408,0.25,0.0026045136350631992
82754,64,0.0,1.0,0.0,0.0,0.54740309715271,72.7,3480,92.70138944663078,,0,0,0.0800000000000125,5,0.0025969308208857456,0.8000000000001251,0.25,0.0025969308208857456
82755,64,0.0,1.0,0.3136317729949951,0.0,0.5474106073379517,72.78,3485,92.70397882770442,,0,0,0.0799999999999983,5,0.00258938107363349,0.799999999999983,0.25,0.00258938107363349
82756,64,0.0,1.0,0.0,0.0,0.3454160988330841,72.84,3490,92.70856273398866,,0,0,0.060000000000002274,5,0.004583906284238992,0.6000000000000227,0.25,0.004583906284238992
82757,64,0.0,1.0,0.0,0.0,0.345429390668869,72.89999999999999,3495,92.71313335265836,,0,0,0.05999999999998806,5,0.004570618669703208,0.5999999999998806,0.25,0.004570618669703208
82758,64,0.0,0.984032154083252,0.5782544612884521,0.0,0.34544262290000916,72.96000000000001,3500,92.71769074140616,,0,0,0.060000000000016485,5,0.004557388747798541,0.6000000000001648,0.25,0.004557388747798541
82759,64,0.0,1.0,0.0,0.5376390814781189,0.3454557955265045,73.02,3505,92.72223495759123,,0,0,0.05999999999998806,5,0.004544216185067285,0.5999999999998806,0.25,0.004544216185067285
82760,64,0.0,0.7517745494842529,1.0,0.0,0.042483169585466385,73.05,3510,92.72975178646071,,0,0,0.030000000000001137,5,0.007516828869484016,0.30000000000001137,0.25,0.007516828869484016
82761,64,0.0,1.0,0.9088577628135681,0.0,-0.15948277711868286,73.06,3515,92.73923456863739,,0,0,0.010000000000005116,5,0.009482782176675641,0.10000000000005116,0.25,0.009482782176675641
82762,64,0.0,0.7857238054275513,0.30790746212005615,0.0,-0.15945549309253693,73.07000000000001,3520,92.74869006033661,,0,0,0.010000000000005116,5,0.009455491699227991,0.10000000000005116,0.25,0.009455491699227991
82763,64,1.0,1.0,0.7851433753967285,0.0,0.4465174078941345,73.14,3525,92.7521726635815,,0,0,0.06999999999999318,5,0.00348260324489047,0.6999999999999318,0.25,0.00348260324489047
82764,64,0.8010766506195068,1.0,0.0447157584130764,0.0,0.7494959831237793,73.24000000000001,3530,92.75267668071801,,0,0,0.10000000000000853,5,0.0005040171365067181,1.0000000000000853,0.25,0.0005040171365067181
82765,64,0.5514196157455444,1.0,0.0,0.0,0.7494974136352539,73.34,3535,92.75317925357945,,0,0,0.09999999999999432,5,0.000502572861435624,0.9999999999999432,0.25,0.000502572861435624
82766,64,0.30403923988342285,1.0,0.0,0.0,1.0524590015411377,73.47,3540,92.75072029048427,,0,0,0.12999999999999545,5,-0.002458963095179456,1.2999999999999545,0.25,-0.002458963095179456
82767,64,0.1624426245689392,1.0,0.0,0.0,0.8504813313484192,73.58,3545,92.75023893273428,,0,0,0.10999999999999943,5,-0.00048135774999025216,1.0999999999999943,0.25,-0.00048135774999025216
82768,64,0.0,1.0,0.21621279418468475,0.7540716528892517,0.7494961023330688,73.68,3550,92.7507428324052,,0,0,0.10000000000000853,5,0.0005038996709174626,1.0000000000000853,0.25,0.0005038996709174626
82769,64,0.23684242367744446,1.0,0.36116987466812134,0.0,0.9514625072479248,73.8,3555,92.74928033168604,,0,0,0.11999999999999034,5,-0.0014625007191568784,1.1999999999999034,0.25,-0.0014625007191568784
82770,64,0.0,0.7105025053024292,1.0,0.0,0.7494961619377136,73.9,3560,92.74978416136881,,0,0,0.10000000000000853,5,0.000503829682770629,1.0000000000000853,0.25,0.000503829682770629
82771,64,0.0,1.0,0.0,0.0,0.7494975924491882,74.0,3565,92.7502865596191,,0,0,0.09999999999999432,5,0.0005023982502905255,0.9999999999999432,0.25,0.0005023982502905255
82772,64,0.0,1.0,0.5750657320022583,0.0,1.052433967590332,74.13,3570,92.74785262869554,,0,0,0.12999999999999545,5,-0.0024339309235585915,1.2999999999999545,0.25,-0.0024339309235585915
82773,64,1.0,1.0,0.0,0.0,1.3553577661514282,74.29,3575,92.74249484677081,,0,0,0.1600000000000108,5,-0.005357781924729466,1.600000000000108,0.25,-0.005357781924729466
82774,64,0.06720506399869919,1.0,1.0,0.0,1.5572936534881592,74.47,3580,92.7352011550318,,0,0,0.1799999999999926,5,-0.007293691739008068,1.799999999999926,0.25,-0.007293691739008068
82775,64,1.0,1.0,1.0,0.0,1.961169719696045,74.69,3585,92.7240314457444,,0,0,0.21999999999999886,5,-0.01116970928740102,2.1999999999999886,0.25,-0.01116970928740102
82776,64,0.8247424364089966,1.0,0.670183539390564,0.0,1.4562742710113525,74.86,3590,92.71775715480845,,0,0,0.1700000000000017,5,-0.006274290935948557,1.700000000000017,0.25,-0.006274290935948557
82777,64,0.0,0.8694643974304199,0.0,0.4494749903678894,1.153342366218567,75.0,3595,92.71441477322402,,0,0,0.14000000000000057,5,-0.003342381584431564,1.4000000000000057,0.25,-0.003342381584431564
82778,64,0.2973140478134155,0.9531382322311401,0.6248759627342224,0.0,0.9513928890228271,75.12,3600,92.71302188421544,,0,0,0.12000000000000455,5,-0.0013928890085850298,1.2000000000000455,0.25,-0.0013928890085850298
82779,64,0.5598555207252502,1.0,0.8533161282539368,0.0,1.254294991493225,75.27000000000001,3605,92.7087268605969,,0,0,0.15000000000000568,5,-0.004295023618539062,1.5000000000000568,0.25,-0.004295023618539062
82780,64,0.7661238312721252,1.0,0.23526355624198914,0.0,0.6484790444374084,75.36,3610,92.71024782835806,,0,0,0.0899999999999892,5,0.001520967761166503,0.899999999999892,0.25,0.001520967761166503
82781,64,0.6214741468429565,0.5095938444137573,0.745111346244812,0.0,0.7494492530822754,75.46000000000001,3615,92.71079856650213,,0,0,0.10000000000000853,5,0.0005507381440708059,1.0000000000000853,0.25,0.0005507381440708059
82782,64,1.0,1.0,1.0,0.0,0.446556955575943,75.53,3620,92.71424161747116,,0,0,0.06999999999999318,5,0.0034430509690253075,0.6999999999999318,0.25,0.0034430509690253075
82783,64,0.0,1.0,0.5750091671943665,0.0,0.8504196405410767,75.64,3625,92.71382196834693,,0,0,0.10999999999999943,5,-0.00041964912422542966,1.0999999999999943,0.25,-0.00041964912422542966
82784,64,0.0,0.566386342048645,0.0,0.0,0.9513804316520691,75.76,3630,92.71244156293888,,0,0,0.12000000000000455,5,-0.0013804054080566175,1.2000000000000455,0.25,-0.0013804054080566175
82785,64,0.0,1.0,1.0,0.0,0.345613032579422,75.82,3635,92.71682852559483,,0,0,0.05999999999998806,5,0.00438696265595695,0.5999999999998806,0.25,0.00438696265595695
82786,64,0.0,0.6593273878097534,1.0,0.0,0.5475437641143799,75.9,3640,92.71928478244187,,0,0,0.0800000000000125,5,0.0024562568470400947,0.8000000000001251,0.25,0.0024562568470400947
