strategy,run_id,map_seed,timestep,coverage,total_distance,sensing_redundancy,visit_overlap,num_clusters,num_active_drones,exploration_efficiency,mean_pairwise_distance,movement_efficiency,nodes_expanded
hungarian_astar_frontier,1,1,1,0.32,5,71.42857142857143,0.0,0,0,1.0,1.3478708664619075,1.0,0
hungarian_astar_frontier,1,1,2,0.37,10,83.10502283105022,0.0,2,2,0.7,2.042366870536343,0.7,1645
hungarian_astar_frontier,1,1,3,0.43,15,87.04819277108435,18.181818181818183,3,2,0.6,2.65766624481303,0.6,6191
hungarian_astar_frontier,1,1,4,0.51,20,88.27586206896552,31.25,2,1,0.55,3.74114372396762,0.55,8859
hungarian_astar_frontier,1,1,5,0.59,25,89.05380333951763,38.095238095238095,2,1,0.52,4.319384749424554,0.52,12892
hungarian_astar_frontier,1,1,6,0.6799999999999999,30,89.44099378881988,42.30769230769231,2,1,0.5,5.093863777499327,0.5,12892
hungarian_astar_frontier,1,1,7,0.7799999999999999,35,89.65517241379311,45.16129032258064,3,1,0.4857142857142857,5.6835112549649,0.4857142857142857,17665
hungarian_astar_frontier,1,1,8,0.84,40,90.27777777777779,40.0,2,2,0.525,5.980607720419117,0.525,32682
hungarian_astar_frontier,1,1,9,0.9199999999999999,45,90.55441478439425,35.8974358974359,2,2,0.5555555555555556,6.600423818946427,0.5555555555555556,32682
hungarian_astar_frontier,1,1,10,1.03,50,90.50691244239631,33.33333333333333,3,3,0.56,7.196092416563518,0.56,64471
hungarian_astar_frontier,1,1,11,1.1400000000000001,55,90.54726368159204,30.434782608695656,3,3,0.5818181818181818,7.2660122328683725,0.5818181818181818,64471
hungarian_astar_frontier,1,1,12,1.26,60,90.51204819277109,28.000000000000004,3,3,0.6,7.914899957966824,0.6,64471
hungarian_astar_frontier,1,1,13,1.3599999999999999,65,90.61421670117322,26.41509433962264,2,2,0.6,8.516659812133158,0.6,112242
hungarian_astar_frontier,1,1,14,1.5,70,90.45801526717557,24.137931034482758,3,1,0.6285714285714286,8.978690744983512,0.6285714285714286,135625
hungarian_astar_frontier,1,1,15,1.6500000000000001,75,90.28840494408476,25.396825396825395,3,1,0.6266666666666667,9.24260677676897,0.6266666666666667,135625
hungarian_astar_frontier,1,1,16,1.81,80,90.08219178082192,26.47058823529412,4,2,0.625,9.682111262048615,0.625,190877
hungarian_astar_frontier,1,1,17,1.95,85,90.01024590163934,27.397260273972602,3,1,0.6235294117647059,10.377181717861626,0.6235294117647059,233459
hungarian_astar_frontier,1,1,18,2.11,90,89.85088985088984,28.205128205128204,3,1,0.6222222222222222,11.106963432722049,0.6222222222222222,233459
hungarian_astar_frontier,1,1,19,2.23,95,89.8912058023572,28.915662650602407,3,2,0.6210526315789474,11.697655999240046,0.6210526315789474,282189
hungarian_astar_frontier,1,1,20,2.37,100,89.84140591513074,29.545454545454547,4,1,0.62,12.476782651729659,0.62,368462
hungarian_astar_frontier,1,1,21,2.52,105,89.75609756097562,30.107526881720432,4,1,0.6190476190476191,13.268321143137356,0.6190476190476191,368462
hungarian_astar_frontier,1,1,22,2.63,110,89.83378430614611,30.208333333333332,1,1,0.6090909090909091,13.525444548706503,0.6090909090909091,551897
hungarian_astar_frontier,1,1,23,2.79,115,89.73887458624495,30.0,2,2,0.6086956521739131,13.688268083494691,0.6086956521739131,823217
hungarian_astar_frontier,1,1,24,2.98,120,89.55119214586256,29.523809523809526,5,1,0.6166666666666667,13.937706678060806,0.6166666666666667,969627
hungarian_astar_frontier,1,1,25,3.11,125,89.58472873409244,29.357798165137616,5,1,0.616,13.831002979839855,0.616,1056021
hungarian_astar_frontier,1,1,26,3.19,130,89.77564102564102,29.20353982300885,4,2,0.6153846153846154,14.068162307634868,0.6153846153846154,1332551
hungarian_astar_frontier,1,1,27,3.27,135,89.95082974800246,28.205128205128204,4,2,0.6222222222222222,13.876076666537367,0.6222222222222222,1332551
hungarian_astar_frontier,1,1,28,3.37,140,90.05019191024506,27.049180327868854,4,2,0.6357142857142857,14.481206138840188,0.6357142857142857,1332551
hungarian_astar_frontier,1,1,29,3.4799999999999995,145,90.099573257468,25.984251968503933,7,2,0.6482758620689655,14.953595242190664,0.6482758620689655,1674291
hungarian_astar_frontier,1,1,30,3.61,150,90.09058468295362,25.0,7,2,0.66,15.505370879561777,0.66,1674291
hungarian_astar_frontier,1,1,31,3.7199999999999998,155,90.13524264120922,24.087591240875913,7,1,0.6709677419354839,16.027922316349283,0.6709677419354839,1762946
hungarian_astar_frontier,1,1,32,3.7900000000000005,160,90.27955886124647,23.943661971830984,8,1,0.675,15.811393116709297,0.675,1892649
hungarian_astar_frontier,1,1,33,3.9,165,90.32738095238095,23.12925170068027,8,1,0.6848484848484848,15.928800228477153,0.6848484848484848,1892649
hungarian_astar_frontier,1,1,34,4.01,170,90.37445991358616,22.36842105263158,9,1,0.6941176470588235,15.883846793701531,0.6941176470588235,2018131
hungarian_astar_frontier,1,1,35,4.12,175,90.4186046511628,22.29299363057325,7,1,0.6971428571428572,16.303492091395942,0.6971428571428572,2194355
hungarian_astar_frontier,1,1,36,4.279999999999999,180,90.34731619305367,21.604938271604937,7,1,0.7055555555555556,16.451816196131695,0.7055555555555556,2194355
hungarian_astar_frontier,1,1,37,4.390000000000001,185,90.38966725043784,21.21212121212121,9,3,0.7027027027027027,16.73319627564606,0.7027027027027027,3173921
hungarian_astar_frontier,1,1,38,4.46,190,90.5146746065504,20.833333333333336,9,2,0.7,16.390003950563266,0.7,3875252
hungarian_astar_frontier,1,1,39,4.54,195,90.61013443640124,20.930232558139537,9,2,0.6974358974358974,16.55768197917734,0.6974358974358974,3875252
hungarian_astar_frontier,1,1,40,4.6899999999999995,200,90.55958132045089,20.454545454545457,9,2,0.7,16.453096110433393,0.7,3875252
hungarian_astar_frontier,1,1,41,4.81,205,90.57971014492753,20.555555555555554,11,1,0.697560975609756,15.647364623776758,0.697560975609756,4177706
hungarian_astar_frontier,1,1,42,4.99,210,90.48436308161708,20.108695652173914,11,1,0.7,15.376723195634147,0.7,4177706
hungarian_astar_frontier,1,1,43,5.12,215,90.48680787811223,19.786096256684495,9,2,0.6976744186046512,15.09424224226979,0.6976744186046512,4876493
hungarian_astar_frontier,1,1,44,5.220000000000001,220,90.54347826086956,19.270833333333336,9,1,0.7045454545454546,14.586783511710436,0.7045454545454546,5415571
hungarian_astar_frontier,1,1,45,5.29,225,90.64213691845038,18.781725888324875,9,1,0.7111111111111111,14.612510351679504,0.7111111111111111,5415571
hungarian_astar_frontier,1,1,46,5.38,230,90.69365161736724,18.316831683168317,8,1,0.717391304347826,14.767582295160196,0.717391304347826,5711315
hungarian_astar_frontier,1,1,47,5.47,235,90.75076090632398,17.96116504854369,8,1,0.7191489361702128,14.444056819484445,0.7191489361702128,6045618
hungarian_astar_frontier,1,1,48,5.55,240,90.82947785855914,17.61904761904762,8,1,0.7208333333333333,14.637919463172313,0.7208333333333333,6678429
hungarian_astar_frontier,1,1,49,5.65,245,90.87384913584235,17.75700934579439,8,2,0.7183673469387755,14.8868336776581,0.7183673469387755,7371911
hungarian_astar_frontier,1,1,50,5.76,250,90.90047393364928,17.972350230414747,8,2,0.712,14.919210609622425,0.712,7371911
hungarian_astar_frontier,1,1,51,5.89,255,90.89503787293245,17.647058823529413,9,1,0.7137254901960784,15.205800945912944,0.7137254901960784,7720824
hungarian_astar_frontier,1,1,52,6.03,260,90.87469733656174,17.333333333333336,8,2,0.7153846153846154,15.431600910917714,0.7153846153846154,8676075
hungarian_astar_frontier,1,1,53,6.239999999999999,265,90.7514450867052,16.956521739130434,8,2,0.720754716981132,15.970213956381286,0.720754716981132,8676075
hungarian_astar_frontier,1,1,54,6.47,270,90.6041243101946,16.595744680851062,9,1,0.725925925925926,16.53190888878004,0.725925925925926,9182957
hungarian_astar_frontier,1,1,55,6.660000000000001,275,90.52631578947368,16.25,9,1,0.730909090909091,16.445684190577445,0.730909090909091,9687066
hungarian_astar_frontier,1,1,56,6.819999999999999,280,90.49344856425982,15.983606557377051,11,1,0.7321428571428571,16.506944472956583,0.7321428571428571,10570733
hungarian_astar_frontier,1,1,57,7.049999999999999,285,90.36622027876469,15.66265060240964,13,1,0.7368421052631579,17.326514593337308,0.7368421052631579,11303260
hungarian_astar_frontier,1,1,58,7.290000000000001,290,90.23181026396891,15.354330708661418,16,2,0.7413793103448276,17.594320546404617,0.7413793103448276,13375895
hungarian_astar_frontier,1,1,59,7.55,295,90.07623554153523,15.057915057915059,17,1,0.7457627118644068,17.86608840487913,0.7457627118644068,14639479
hungarian_astar_frontier,1,1,60,7.7700000000000005,300,89.97807300399845,14.772727272727273,15,1,0.75,17.554137309331587,0.75,15791355
hungarian_astar_frontier,1,1,61,7.9799999999999995,305,89.89617624715119,14.49814126394052,19,2,0.7540983606557377,17.63961077320247,0.7540983606557377,18517233
hungarian_astar_frontier,1,1,62,8.200000000000001,310,89.804799204277,14.233576642335766,15,2,0.7580645161290323,17.55706148286449,0.7580645161290323,22457447
hungarian_astar_frontier,1,1,63,8.43,315,89.70444553004397,13.978494623655912,15,2,0.7619047619047619,17.528383009532494,0.7619047619047619,22457447
hungarian_astar_frontier,1,1,64,8.62,320,89.65558622344894,13.732394366197184,16,1,0.765625,17.016745238340633,0.765625,23912063
hungarian_astar_frontier,1,1,65,8.780000000000001,325,89.64378391129983,13.541666666666666,19,4,0.7661538461538462,17.19913538438906,0.7661538461538462,32242822
hungarian_astar_frontier,1,1,66,8.98,330,89.5859909544242,13.310580204778159,19,4,0.7696969696969697,16.95949505209553,0.7696969696969697,32242822
hungarian_astar_frontier,1,1,67,9.22,335,89.4844890510949,13.087248322147651,19,4,0.7731343283582089,17.777592142557136,0.7731343283582089,32242822
hungarian_astar_frontier,1,1,68,9.41,340,89.44238752384159,12.871287128712872,10,1,0.7764705882352941,17.484957972546784,0.7764705882352941,35108696
hungarian_astar_frontier,1,1,69,9.610000000000001,345,89.39059395009936,12.703583061889251,15,4,0.7768115942028986,17.84939660442057,0.7768115942028986,46128272
hungarian_astar_frontier,1,1,70,9.879999999999999,350,89.26437031402803,12.5,15,4,0.78,18.204870477953886,0.78,46128272
hungarian_astar_frontier,1,1,71,10.18,355,89.10997004706888,12.302839116719243,13,1,0.7830985915492957,18.57470882655942,0.7830985915492957,49170873
hungarian_astar_frontier,1,1,72,10.459999999999999,360,88.98135468239755,12.111801242236025,18,2,0.7861111111111111,18.649218571690273,0.7861111111111111,56470366
hungarian_astar_frontier,1,1,73,10.76,365,88.83585806183856,11.926605504587156,20,2,0.7890410958904109,19.02555518880348,0.7890410958904109,63410465
hungarian_astar_frontier,1,1,74,11.0,370,88.75600531534295,11.782477341389729,22,1,0.7891891891891892,18.89233557015563,0.7891891891891892,67010656
hungarian_astar_frontier,1,1,75,11.24,375,88.6784850926672,11.607142857142858,19,2,0.792,19.48119400476121,0.792,75559314
hungarian_astar_frontier,1,1,76,11.49,380,88.59326913531223,11.436950146627565,23,2,0.7947368421052632,20.169154867383465,0.7947368421052632,84537830
hungarian_astar_frontier,1,1,77,11.77,385,88.48111176355451,11.271676300578035,23,2,0.7974025974025974,20.941559066265814,0.7974025974025974,84537830
hungarian_astar_frontier,1,1,78,12.02,390,88.401042169256,11.11111111111111,23,3,0.8,21.73606805521767,0.8,102487301
hungarian_astar_frontier,1,1,79,12.26,395,88.33269889607918,10.955056179775282,21,2,0.8025316455696202,22.407208445193415,0.8025316455696202,113615388
hungarian_astar_frontier,1,1,80,12.53,400,88.23805500797897,10.80332409972299,21,2,0.805,23.395235965543673,0.805,113615388
hungarian_astar_frontier,1,1,81,12.78,405,88.16447490275976,10.684931506849315,21,2,0.8049382716049382,24.32400848803476,0.8049382716049382,125024089
hungarian_astar_frontier,1,1,82,12.989999999999998,410,88.12939778854062,10.569105691056912,22,2,0.8048780487804879,24.818121834778843,0.8048780487804879,142097160
hungarian_astar_frontier,1,1,83,13.22,415,88.07720057720057,10.455764075067025,22,2,0.8048192771084337,25.563473237467484,0.8048192771084337,142097160
hungarian_astar_frontier,1,1,84,13.450000000000001,420,88.0252849002849,10.317460317460316,21,1,0.8071428571428572,26.287808286525298,0.8071428571428572,152937641
hungarian_astar_frontier,1,1,85,13.65,425,87.99577873537947,10.182767624020887,25,3,0.8094117647058824,26.547424724675132,0.8094117647058824,177926837
hungarian_astar_frontier,1,1,86,13.86,430,87.95829713292788,10.051546391752577,25,3,0.8116279069767441,26.376994435877684,0.8116279069767441,177926837
hungarian_astar_frontier,1,1,87,14.069999999999999,435,87.9217100180273,9.923664122137405,27,1,0.8137931034482758,26.59737064932534,0.8137931034482758,191970762
hungarian_astar_frontier,1,1,88,14.27,440,87.89960145849233,9.798994974874372,24,1,0.8159090909090909,26.972246999208068,0.8159090909090909,202643151
hungarian_astar_frontier,1,1,89,14.46,445,87.88640361899975,9.67741935483871,24,1,0.8179775280898877,27.543989837684045,0.8179775280898877,211743264
hungarian_astar_frontier,1,1,90,14.649999999999999,450,87.87352040394008,9.558823529411764,27,2,0.82,27.579793271542474,0.82,231858233
hungarian_astar_frontier,1,1,91,14.85,455,87.85276073619632,9.443099273607748,26,2,0.8219780219780219,27.652162317680443,0.8219780219780219,257038912
hungarian_astar_frontier,1,1,92,15.03,460,87.84373989000323,9.330143540669857,26,2,0.8239130434782609,27.838720957773525,0.8239130434782609,257038912
hungarian_astar_frontier,1,1,93,15.22,465,87.83178765590023,9.24170616113744,24,1,0.8236559139784946,27.838720957773525,0.8236559139784946,267560471
hungarian_astar_frontier,1,1,94,15.379999999999999,470,87.84381915902624,9.15492957746479,27,3,0.823404255319149,27.45797742457852,0.823404255319149,305890289
hungarian_astar_frontier,1,1,95,15.58,475,87.82527154801907,9.048723897911833,27,3,0.8252631578947368,26.665088926042436,0.8252631578947368,305890289
hungarian_astar_frontier,1,1,96,15.76,480,87.82259310771133,9.174311926605505,27,3,0.825,25.995706091561186,0.825,305890289
hungarian_astar_frontier,1,1,97,15.920000000000002,485,87.83525636127455,9.297052154195011,27,3,0.8247422680412371,25.21978147224149,0.8247422680412371,351054374
hungarian_astar_frontier,1,1,98,16.08,490,87.84764207980653,9.192825112107624,29,1,0.826530612244898,25.473501083585198,0.826530612244898,371125613
hungarian_astar_frontier,1,1,99,16.31,495,87.80743066457353,9.090909090909092,29,1,0.8282828282828283,25.272769948334943,0.8282828282828283,371125613
hungarian_astar_frontier,1,1,100,16.53,500,87.77547700044373,8.991228070175438,28,1,0.83,25.417763522723888,0.83,390988194
hungarian_astar_frontier,1,1,101,16.71,505,87.77346893978195,8.91304347826087,29,1,0.8297029702970297,25.862599064363327,0.8297029702970297,409073987
hungarian_astar_frontier,1,1,102,16.91,510,87.75702287865624,8.836206896551724,28,1,0.8294117647058824,25.70480012621321,0.8294117647058824,428596104
hungarian_astar_frontier,1,1,103,17.14,515,87.71942394497385,8.742004264392325,31,2,0.8310679611650486,25.886377878162214,0.8310679611650486,466168537
hungarian_astar_frontier,1,1,104,17.4,520,87.66132463480358,8.649789029535865,31,2,0.8326923076923077,25.70909032172792,0.8326923076923077,466168537
hungarian_astar_frontier,1,1,105,17.66,525,87.60440794553239,8.559498956158663,31,1,0.8342857142857143,25.813407452525162,0.8342857142857143,484561449
hungarian_astar_frontier,1,1,106,17.849999999999998,530,87.59727626459144,8.47107438016529,33,2,0.8358490566037736,24.761685539817545,0.8358490566037736,521120622
hungarian_astar_frontier,1,1,107,18.060000000000002,535,87.57652885739836,8.401639344262295,35,1,0.8355140186915888,24.203681405430878,0.8355140186915888,542052597
hungarian_astar_frontier,1,1,108,18.21,540,87.59705762157745,8.333333333333332,36,1,0.8351851851851851,24.395260670273192,0.8351851851851851,564113046
hungarian_astar_frontier,1,1,109,18.42,545,87.57671814932219,8.266129032258064,36,1,0.8348623853211009,24.550051415312673,0.8348623853211009,564113046
hungarian_astar_frontier,1,1,110,18.65,550,87.5434143734972,8.183632734530939,32,3,0.8363636363636363,24.226197173998447,0.8363636363636363,643211962
hungarian_astar_frontier,1,1,111,18.85,555,87.53059469471455,8.102766798418973,30,1,0.8378378378378378,24.742283763875314,0.8378378378378378,667198202
hungarian_astar_frontier,1,1,112,19.11,560,87.47870528109028,8.023483365949119,30,1,0.8392857142857143,24.289590631916816,0.8392857142857143,667198202
hungarian_astar_frontier,1,1,113,19.32,565,87.4602453430259,7.945736434108527,32,1,0.8407079646017699,24.77865087913902,0.8407079646017699,690407702
hungarian_astar_frontier,1,1,114,19.580000000000002,570,87.40997942386831,7.869481765834934,33,3,0.8421052631578947,25.537294593764063,0.8421052631578947,772378337
hungarian_astar_frontier,1,1,115,19.85,575,87.35427151685036,7.79467680608365,33,1,0.8434782608695652,26.30728343720775,0.8434782608695652,799094227
hungarian_astar_frontier,1,1,116,20.13,580,87.29327105163489,7.721280602636535,36,1,0.8448275862068966,27.08668691796088,0.8448275862068966,828624983
hungarian_astar_frontier,1,1,117,20.380000000000003,585,87.25214236567211,7.649253731343284,38,3,0.8461538461538461,27.31113724879241,0.8461538461538461,929001364
hungarian_astar_frontier,1,1,118,20.62,590,87.21795189685098,7.578558225508318,36,1,0.847457627118644,27.038474401162652,0.847457627118644,961717137
hungarian_astar_frontier,1,1,119,20.87,595,87.17822694599742,7.509157509157509,39,1,0.8487394957983193,27.050844954196595,0.8487394957983193,994427254
hungarian_astar_frontier,1,1,120,21.099999999999998,600,87.15138229204726,7.441016333938294,36,2,0.85,27.310157619654625,0.85,1066952547
hungarian_astar_frontier,1,1,121,21.349999999999998,605,87.1129353534134,7.374100719424461,37,1,0.8512396694214877,27.863193465489587,0.8512396694214877,1104946172
hungarian_astar_frontier,1,1,122,21.58,610,87.087123025371,7.308377896613191,40,1,0.8524590163934426,28.44401372987204,0.8524590163934426,1141947830
hungarian_astar_frontier,1,1,123,21.740000000000002,615,87.10328053627573,7.256637168141593,41,2,0.8520325203252033,28.62623477247414,0.8520325203252033,1229141501
hungarian_astar_frontier,1,1,124,21.94,620,87.09563580755206,7.192982456140351,41,1,0.853225806451613,28.772297569411535,0.853225806451613,1272025261
hungarian_astar_frontier,1,1,125,22.15,625,87.08228844695866,7.130434782608695,41,1,0.8544,28.98806577737438,0.8544,1272025261
hungarian_astar_frontier,1,1,126,22.36,630,87.06916493176035,7.06896551724138,43,2,0.8555555555555555,29.514300039570248,0.8555555555555555,1366484537
hungarian_astar_frontier,1,1,127,22.54,635,87.07346447209956,7.02054794520548,45,2,0.8551181102362204,29.69895729793954,0.8551181102362204,1463766984
hungarian_astar_frontier,1,1,128,22.78,640,87.04356728472301,6.960950764006792,44,1,0.85625,30.28480238265057,0.85625,1513364072
hungarian_astar_frontier,1,1,129,23.01,645,87.01980030462008,6.913996627318718,40,1,0.8558139534883721,30.785504034266154,0.8558139534883721,1556479466
hungarian_astar_frontier,1,1,130,23.25,650,86.9908236347359,6.856187290969899,41,1,0.8569230769230769,30.67268411594774,0.8569230769230769,1618838753
hungarian_astar_frontier,1,1,131,23.53,655,86.94011211633457,6.799336650082918,45,2,0.8580152671755725,31.059139080656593,0.8580152671755725,1727073537
hungarian_astar_frontier,1,1,132,23.84,660,86.87369232463385,6.743421052631579,45,1,0.8590909090909091,31.47837633716742,0.8590909090909091,1785022152
hungarian_astar_frontier,1,1,133,24.13,665,86.81924946741684,6.688417618270799,44,2,0.8601503759398497,31.412689383171987,0.8601503759398497,1905658292
hungarian_astar_frontier,1,1,134,24.4,670,86.77650119228268,6.634304207119741,46,2,0.8611940298507462,31.48170000624401,0.8611940298507462,2034387064
hungarian_astar_frontier,1,1,135,24.72,675,86.70753347314083,6.5810593900481535,49,1,0.8622222222222222,31.568458892082777,0.8622222222222222,2100304564
hungarian_astar_frontier,1,1,136,24.990000000000002,680,86.66631095934265,6.528662420382165,52,1,0.8632352941176471,31.960675201683166,0.8632352941176471,2174027589
hungarian_astar_frontier,1,1,137,25.28,685,86.61513210144544,6.477093206951026,55,2,0.8642335766423358,32.83564666249484,0.8642335766423358,2334147194
hungarian_astar_frontier,1,1,138,25.56,690,86.56998738965952,6.426332288401254,56,2,0.8652173913043478,33.215225965136185,0.8652173913043478,2496372067
hungarian_astar_frontier,1,1,139,25.83,695,86.53073994889712,6.376360808709176,57,1,0.8661870503597122,33.64232064392428,0.8661870503597122,2577985973
hungarian_astar_frontier,1,1,140,26.11,700,86.48690611737916,6.327160493827161,54,2,0.8671428571428571,33.902531316826845,0.8671428571428571,2755500004
hungarian_astar_frontier,1,1,141,26.340000000000003,705,86.46940977038065,6.278713629402756,54,2,0.8680851063829788,34.13801987367192,0.8680851063829788,2755500004
hungarian_astar_frontier,1,1,142,26.6,710,86.43687538241893,6.231003039513678,54,2,0.8690140845070422,34.66508357808298,0.8690140845070422,2959365858
hungarian_astar_frontier,1,1,143,26.75,715,86.46049501442526,6.193353474320242,52,2,0.8685314685314686,34.661395853164414,0.8685314685314686,3159380713
hungarian_astar_frontier,1,1,144,26.96,720,86.45362275148226,6.146926536731634,52,2,0.8694444444444445,35.05887362253726,0.8694444444444445,3159380713
hungarian_astar_frontier,1,1,145,27.16,725,86.45183818027635,6.101190476190476,54,2,0.8703448275862069,35.111776816602735,0.8703448275862069,3344670296
hungarian_astar_frontier,1,1,146,27.38,730,86.44017432646592,6.056129985228951,54,1,0.8712328767123287,35.0777940370602,0.8712328767123287,3453134730
hungarian_astar_frontier,1,1,147,27.58,735,86.43851108816443,6.011730205278592,54,1,0.8721088435374149,35.489795233883406,0.8721088435374149,3453134730
hungarian_astar_frontier,1,1,148,27.750000000000004,740,86.45151840640563,5.97667638483965,52,3,0.8716216216216216,35.759229611469124,0.8716216216216216,3774967197
hungarian_astar_frontier,1,1,149,27.93,745,86.45949483686431,5.942028985507246,52,3,0.8711409395973154,35.902688760525145,0.8711409395973154,3774967197
hungarian_astar_frontier,1,1,150,28.060000000000002,750,86.49143077219334,5.916305916305916,56,1,0.8693333333333333,36.70664938809374,0.8693333333333333,3890239691
hungarian_astar_frontier,1,1,151,28.22,755,86.50858153654923,5.873925501432665,56,3,0.8701986754966887,36.542953661463585,0.8701986754966887,4221248907
hungarian_astar_frontier,1,1,152,28.449999999999996,760,86.49226094387997,5.832147937411095,56,3,0.8710526315789474,36.58362151470179,0.8710526315789474,4221248907
hungarian_astar_frontier,1,1,153,28.7,765,86.4667326826048,5.799151343705799,56,3,0.8705882352941177,36.659455374667374,0.8705882352941177,4221248907
hungarian_astar_frontier,1,1,154,28.910000000000004,770,86.460284750843,5.758426966292135,57,4,0.8714285714285714,36.8611074306819,0.8714285714285714,4739033568
hungarian_astar_frontier,1,1,155,29.15,775,86.43996836767921,5.718270571827057,57,4,0.8722580645161291,37.439804578587726,0.8722580645161291,4739033568
hungarian_astar_frontier,1,1,156,29.360000000000003,780,86.43378615654746,5.678670360110803,57,4,0.8730769230769231,37.5780434578091,0.8730769230769231,4739033568
