strategy,run_id,map_seed,timestep,coverage,total_distance,overlap_percentage
random,5,5,2752,27.51,13760,99.27154965828238
random,5,5,2753,27.560000000000002,13765,99.27050577560377
random,5,5,2754,27.560000000000002,13770,99.27078565172872
random,5,5,2755,27.62,13775,99.26947837264538
random,5,5,2756,27.62,13780,99.26975842805058
random,5,5,2757,27.63,13785,99.26977398143646
random,5,5,2758,27.66,13790,99.2692611506363
random,5,5,2759,27.68,13795,99.26901279755775
random,5,5,2760,27.71,13800,99.26850065072028
random,5,5,2761,27.71,13805,99.26878054444316
random,5,5,2762,27.71,13810,99.26906022405639
random,5,5,2763,27.73,13815,99.26881232761848
random,5,5,2764,27.73,13820,99.26909178130214
random,5,5,2765,27.73,13825,99.26937102145777
random,5,5,2766,27.750000000000004,13830,99.2691232903411
random,5,5,2767,27.779999999999998,13835,99.26861246992044
random,5,5,2768,27.82,13840,99.26783886138679
random,5,5,2769,27.83,13845,99.2678531497047
random,5,5,2770,27.83,13850,99.26813040585496
random,5,5,2771,27.83,13855,99.26840745209685
random,5,5,2772,27.87,13860,99.26763509465297
random,5,5,2773,27.87,13865,99.26791404097266
random,5,5,2774,27.87,13870,99.26819277488066
random,5,5,2775,27.92,13875,99.26715890210325
random,5,5,2776,27.939999999999998,13880,99.26691295312861
random,5,5,2777,27.939999999999998,13885,99.26719174974362
random,5,5,2778,27.939999999999998,13890,99.2674703343838
random,5,5,2779,27.939999999999998,13895,99.2677487072908
random,5,5,2780,27.939999999999998,13900,99.26802686870592
random,5,5,2781,27.939999999999998,13905,99.26830481887009
random,5,5,2782,27.939999999999998,13910,99.26858255802387
random,5,5,2783,27.939999999999998,13915,99.26886008640744
random,5,5,2784,27.939999999999998,13920,99.26913740426066
random,5,5,2785,27.939999999999998,13925,99.26941451182299
random,5,5,2786,27.939999999999998,13930,99.26969140933353
random,5,5,2787,27.939999999999998,13935,99.26996809703101
random,5,5,2788,27.939999999999998,13940,99.27024457515384
random,5,5,2789,27.939999999999998,13945,99.27051893935437
random,5,5,2790,27.939999999999998,13950,99.27079309732851
random,5,5,2791,27.96,13955,99.27054526480563
random,5,5,2792,27.96,13960,99.27081920697677
random,5,5,2793,27.96,13965,99.27109294347059
random,5,5,2794,27.96,13970,99.27136647451867
random,5,5,2795,27.96,13975,99.27164169773131
random,5,5,2796,27.96,13980,99.27191481715843
random,5,5,2797,27.96,13985,99.27218773183398
random,5,5,2798,27.96,13990,99.27245097631042
random,5,5,2799,27.96,13995,99.27272348926253
random,5,5,2800,27.96,14000,99.27299768846547
random,5,5,2801,27.96,14005,99.2732716809881
random,5,5,2802,27.96,14010,99.27354546706401
random,5,5,2803,27.96,14015,99.27381904692646
random,5,5,2804,27.96,14020,99.27409242080832
random,5,5,2805,27.96,14025,99.27436558894212
random,5,5,2806,27.96,14030,99.27463855156007
random,5,5,2807,27.96,14035,99.274911308894
random,5,5,2808,27.96,14040,99.27518386117542
random,5,5,2809,27.96,14045,99.27545620863543
random,5,5,2810,27.96,14050,99.27572835150488
random,5,5,2811,27.96,14055,99.27600029001418
random,5,5,2812,27.96,14060,99.27627202439346
random,5,5,2813,27.96,14065,99.27654355487246
random,5,5,2814,27.96,14070,99.27681301115818
random,5,5,2815,27.97,14075,99.27681436339238
random,5,5,2816,27.97,14080,99.27707417937451
random,5,5,2817,27.97,14085,99.27733380873762
random,5,5,2818,27.97,14090,99.27759325168269
random,5,5,2819,27.98,14095,99.27759432196366
random,5,5,2820,28.01,14100,99.27707920383217
random,5,5,2821,28.03,14105,99.27682245643004
random,5,5,2822,28.07,14110,99.2760594110987
random,5,5,2823,28.13,14115,99.27478131292168
random,5,5,2824,28.17,14120,99.27401023653299
random,5,5,2825,28.22,14125,99.27298208732974
random,5,5,2826,28.22,14130,99.27323298007957
random,5,5,2827,28.22,14135,99.27348369972377
random,5,5,2828,28.22,14140,99.27373424644136
random,5,5,2829,28.22,14145,99.27399395938276
random,5,5,2830,28.22,14150,99.27426281869943
random,5,5,2831,28.22,14155,99.27453147895832
random,5,5,2832,28.22,14160,99.27479994038043
random,5,5,2833,28.249999999999996,14165,99.27429754571283
random,5,5,2834,28.299999999999997,14170,99.27327261008122
random,5,5,2835,28.34,14175,99.27250510837979
random,5,5,2836,28.389999999999997,14180,99.27148154325819
random,5,5,2837,28.389999999999997,14185,99.27174130527354
random,5,5,2838,28.389999999999997,14190,99.27200088211235
random,5,5,2839,28.4,14195,99.27200393733082
random,5,5,2840,28.42,14200,99.27175074503333
random,5,5,2841,28.42,14205,99.2720100412408
random,5,5,2842,28.42,14210,99.27225983550306
random,5,5,2843,28.42,14215,99.27251876937412
random,5,5,2844,28.43,14220,99.27252163499675
random,5,5,2845,28.43,14225,99.27278959242453
random,5,5,2846,28.43,14230,99.27304805860618
random,5,5,2847,28.43,14235,99.27330634112427
random,5,5,2848,28.43,14240,99.27356444017447
random,5,5,2849,28.43,14245,99.27381308158172
random,5,5,2850,28.43,14250,99.27407082086427
random,5,5,2851,28.43,14255,99.27432837725736
random,5,5,2852,28.43,14260,99.27458575095557
random,5,5,2853,28.43,14265,99.27485219023716
random,5,5,2854,28.43,14270,99.27511843386826
random,5,5,2855,28.43,14275,99.2753844820643
random,5,5,2856,28.43,14280,99.27565033504038
random,5,5,2857,28.43,14285,99.2759159930113
random,5,5,2858,28.43,14290,99.2761832990053
random,5,5,2859,28.43,14295,99.27644856625852
random,5,5,2860,28.43,14300,99.27670443848552
random,5,5,2861,28.43,14305,99.27696932396759
random,5,5,2862,28.43,14310,99.27723401550782
random,5,5,2863,28.43,14315,99.27749851331914
random,5,5,2864,28.43,14320,99.27776281761416
random,5,5,2865,28.43,14325,99.27802692860517
random,5,5,2866,28.43,14330,99.27829084650416
random,5,5,2867,28.43,14335,99.27855457152283
random,5,5,2868,28.43,14340,99.27881993328513
random,5,5,2869,28.43,14345,99.27908509990871
random,5,5,2870,28.449999999999996,14350,99.27884310718495
random,5,5,2871,28.46,14355,99.27885468136324
random,5,5,2872,28.46,14360,99.279119543054
random,5,5,2873,28.46,14365,99.27938421025979
random,5,5,2874,28.48,14370,99.2791424630143
random,5,5,2875,28.499999999999996,14375,99.27890089315082
random,5,5,2876,28.52,14380,99.27865950047423
random,5,5,2877,28.549999999999997,14385,99.27816545307444
random,5,5,2878,28.560000000000002,14390,99.27817724590247
random,5,5,2879,28.560000000000002,14395,99.278441676562
random,5,5,2880,28.599999999999998,14400,99.27769569774343
random,5,5,2881,28.67,14405,99.27619105324679
random,5,5,2882,28.74,14410,99.27468933283532
random,5,5,2883,28.74,14415,99.27495282400074
random,5,5,2884,28.74,14420,99.27521795159545
random,5,5,2885,28.78,14425,99.27447268180408
random,5,5,2886,28.82,14430,99.27372795290572
random,5,5,2887,28.9,14435,99.2719761188014
random,5,5,2888,28.939999999999998,14440,99.27122365929328
random,5,5,2889,28.939999999999998,14445,99.2714786667103
random,5,5,2890,28.939999999999998,14450,99.27173349572955
random,5,5,2891,28.98,14455,99.27098191038965
random,5,5,2892,29.020000000000003,14460,99.27023085047529
random,5,5,2893,29.020000000000003,14465,99.27049501764688
random,5,5,2894,29.020000000000003,14470,99.27075899363736
random,5,5,2895,29.020000000000003,14475,99.27102460982735
random,5,5,2896,29.03,14480,99.27103709600063
random,5,5,2897,29.07,14485,99.27029652518569
random,5,5,2898,29.12,14490,99.26930556426824
random,5,5,2899,29.17,14495,99.26831531922473
random,5,5,2900,29.23,14500,99.26707688295797
random,5,5,2901,29.29,14505,99.26583934690031
random,5,5,2902,29.34,14510,99.26485327132777
random,5,5,2903,29.360000000000003,14515,99.26461932277851
random,5,5,2904,29.43,14520,99.26313364747593
random,5,5,2905,29.43,14525,99.26340106973286
random,5,5,2906,29.459999999999997,14530,99.26291770498695
random,5,5,2907,29.459999999999997,14535,99.26318501159245
random,5,5,2908,29.459999999999997,14540,99.26345212438808
random,5,5,2909,29.459999999999997,14545,99.26371904358453
random,5,5,2910,29.459999999999997,14550,99.2639857693922
random,5,5,2911,29.49,14555,99.26350306811285
random,5,5,2912,29.5,14560,99.2635200247657
random,5,5,2913,29.5,14565,99.26378653303352
random,5,5,2914,29.5,14570,99.2640528484897
random,5,5,2915,29.5,14575,99.26431897134336
random,5,5,2916,29.5,14580,99.26458490180339
random,5,5,2917,29.5,14585,99.26485064007835
random,5,5,2918,29.5,14590,99.2651161863765
random,5,5,2919,29.5,14595,99.26538154090579
random,5,5,2920,29.5,14600,99.2656467038739
random,5,5,2921,29.5,14605,99.26591167548817
random,5,5,2922,29.5,14610,99.26617645595566
random,5,5,2923,29.5,14615,99.26644104548315
random,5,5,2924,29.5,14620,99.26670544427706
random,5,5,2925,29.5,14625,99.26696965254361
random,5,5,2926,29.5,14630,99.26723367048864
random,5,5,2927,29.509999999999998,14635,99.26724919238495
random,5,5,2928,29.53,14640,99.26701648654418
random,5,5,2929,29.53,14645,99.26728020267035
random,5,5,2930,29.53,14650,99.2675437291028
random,5,5,2931,29.53,14655,99.26780706604613
random,5,5,2932,29.53,14660,99.26807021370466
random,5,5,2933,29.57,14665,99.26734208954929
random,5,5,2934,29.57,14670,99.26760521518587
random,5,5,2935,29.57,14675,99.26786815189321
random,5,5,2936,29.57,14680,99.26813089987476
random,5,5,2937,29.59,14685,99.26789862907276
random,5,5,2938,29.59,14690,99.26816117766938
random,5,5,2939,29.62,14695,99.26768182481229
random,5,5,2940,29.62,14700,99.26794426292713
random,5,5,2941,29.62,14705,99.26820651301145
random,5,5,2942,29.659999999999997,14710,99.26748068678008
random,5,5,2943,29.709999999999997,14715,99.2665084965029
random,5,5,2944,29.709999999999997,14720,99.26677097883977
random,5,5,2945,29.709999999999997,14725,99.2670332733835
random,5,5,2946,29.709999999999997,14730,99.2672953803356
random,5,5,2947,29.709999999999997,14735,99.2675572998972
random,5,5,2948,29.709999999999997,14740,99.26781903226919
random,5,5,2949,29.709999999999997,14745,99.2680805776522
random,5,5,2950,29.720000000000002,14750,99.26809566964813
random,5,5,2951,29.73,14755,99.26811075086962
random,5,5,2952,29.73,14760,99.2683719121751
random,5,5,2953,29.78,14765,99.26740287183978
random,5,5,2954,29.799999999999997,14770,99.26717226861825
random,5,5,2955,29.799999999999997,14775,99.2674334851729
random,5,5,2956,29.849999999999998,14780,99.26646581509532
random,5,5,2957,29.909999999999997,14785,99.26525318181483
random,5,5,2958,29.909999999999997,14790,99.26551480266389
random,5,5,2959,29.909999999999997,14795,99.26577623726891
random,5,5,2960,29.94,14800,99.26530131480146
random,5,5,2961,29.94,14805,99.2655626393628
random,5,5,2962,29.94,14810,99.26582377808948
random,5,5,2963,29.959999999999997,14815,99.26559447381904
random,5,5,2964,29.99,14820,99.26512029091337
random,5,5,2965,30.049999999999997,14825,99.26391158120612
random,5,5,2966,30.09,14830,99.26319346497414
random,5,5,2967,30.15,14835,99.26198629717842
random,5,5,2968,30.19,14840,99.26126937363277
random,5,5,2969,30.220000000000002,14845,99.26079756567087
random,5,5,2970,30.240000000000002,14850,99.26057061257225
random,5,5,2971,30.240000000000002,14855,99.26083268762115
random,5,5,2972,30.270000000000003,14860,99.2603615358677
random,5,5,2973,30.29,14865,99.2601349783463
random,5,5,2974,30.34,14870,99.25917605922685
random,5,5,2975,30.4,14875,99.25797373129373
random,5,5,2976,30.4,14880,99.25823626151076
random,5,5,2977,30.409999999999997,14885,99.25825469109394
random,5,5,2978,30.409999999999997,14890,99.2585169363412
random,5,5,2979,30.409999999999997,14895,99.25877899621955
random,5,5,2980,30.409999999999997,14900,99.25904087092545
random,5,5,2981,30.409999999999997,14905,99.2593025606551
random,5,5,2982,30.409999999999997,14910,99.25956406560442
random,5,5,2983,30.409999999999997,14915,99.25982538596905
random,5,5,2984,30.409999999999997,14920,99.26008652194436
random,5,5,2985,30.409999999999997,14925,99.26034747372543
random,5,5,2986,30.409999999999997,14930,99.26060824150709
random,5,5,2987,30.409999999999997,14935,99.26086882548387
random,5,5,2988,30.409999999999997,14940,99.26112922585003
random,5,5,2989,30.409999999999997,14945,99.26138944279957
random,5,5,2990,30.409999999999997,14950,99.26164947652623
random,5,5,2991,30.409999999999997,14955,99.26190932722344
random,5,5,2992,30.409999999999997,14960,99.26216899508437
random,5,5,2993,30.409999999999997,14965,99.2624284803019
random,5,5,2994,30.409999999999997,14970,99.26268778306874
random,5,5,2995,30.409999999999997,14975,99.26294690357716
random,5,5,2996,30.45,14980,99.26223669482039
random,5,5,2997,30.459999999999997,14985,99.26225359003486
random,5,5,2998,30.459999999999997,14990,99.2625125900674
random,5,5,2999,30.5,14995,99.26180328146593
random,5,5,3000,30.55,15000,99.26085252374708
random,5,5,3001,30.55,15005,99.26111174263954
random,5,5,3002,30.55,15010,99.2613707797797
random,5,5,3003,30.55,15015,99.26162963535864
random,5,5,3004,30.55,15020,99.26188830956718
random,5,5,3005,30.61,15025,99.26069766374665
random,5,5,3006,30.680000000000003,15030,99.25926641299519
random,5,5,3007,30.680000000000003,15035,99.25952564266561
random,5,5,3008,30.69,15040,99.25954342130025
random,5,5,3009,30.72,15045,99.25907881693796
random,5,5,3010,30.72,15050,99.259337840314
random,5,5,3011,30.73,15055,99.2593556659412
random,5,5,3012,30.73,15060,99.25961441161873
random,5,5,3013,30.73,15065,99.25987297657268
random,5,5,3014,30.75,15070,99.25964983242807
random,5,5,3015,30.75,15075,99.25990820454935
random,5,5,3016,30.75,15080,99.26016639639683
random,5,5,3017,30.75,15085,99.26042440815914
random,5,5,3018,30.75,15090,99.26068224002462
random,5,5,3019,30.75,15095,99.26093989218134
random,5,5,3020,30.75,15100,99.26119736481714
random,5,5,3021,30.75,15105,99.26145465811955
random,5,5,3022,30.75,15110,99.2617117722759
random,5,5,3023,30.75,15115,99.26196870747319
random,5,5,3024,30.75,15120,99.26222546389823
random,5,5,3025,30.759999999999998,15125,99.26224219849907
random,5,5,3026,30.759999999999998,15130,99.26249868132079
random,5,5,3027,30.759999999999998,15135,99.26275498587107
random,5,5,3028,30.759999999999998,15140,99.2630111123357
random,5,5,3029,30.759999999999998,15145,99.26326706090022
random,5,5,3030,30.769999999999996,15150,99.26328340484217
random,5,5,3031,30.769999999999996,15155,99.26353908125483
random,5,5,3032,30.769999999999996,15160,99.26379458026481
random,5,5,3033,30.769999999999996,15165,99.2640499020567
random,5,5,3034,30.79,15170,99.26382685704995
random,5,5,3035,30.79,15175,99.26408199068331
random,5,5,3036,30.79,15180,99.26433694753592
random,5,5,3037,30.79,15185,99.26459172779147
random,5,5,3038,30.79,15190,99.26484633163334
random,5,5,3039,30.79,15195,99.26510075924472
random,5,5,3040,30.79,15200,99.26535501080852
random,5,5,3041,30.79,15205,99.2656090865074
random,5,5,3042,30.79,15210,99.26586298652373
random,5,5,3043,30.79,15215,99.26611671103971
random,5,5,3044,30.79,15220,99.26637026023722
random,5,5,3045,30.79,15225,99.26662363429791
random,5,5,3046,30.79,15230,99.26687683340317
random,5,5,3047,30.79,15235,99.26712985773418
random,5,5,3048,30.8,15240,99.26714476746122
random,5,5,3049,30.81,15245,99.26715966690374
random,5,5,3050,30.85,15250,99.26646122825538
random,5,5,3051,30.85,15255,99.26671404700161
random,5,5,3052,30.89,15260,99.26601624316271
random,5,5,3053,30.9,15265,99.26603151076368
random,5,5,3054,30.9,15270,99.26628421632506
random,5,5,3055,30.9,15275,99.26653674793313
random,5,5,3056,30.94,15280,99.26583996545129
random,5,5,3057,31.0,15285,99.26466925534716
random,5,5,3058,31.0,15290,99.26492208174066
random,5,5,3059,31.009999999999998,15295,99.26493769392867
random,5,5,3060,31.03,15300,99.26471633642487
random,5,5,3061,31.03,15305,99.26496888613057
random,5,5,3062,31.03,15310,99.26522126240812
random,5,5,3063,31.03,15315,99.26547346543606
random,5,5,3064,31.03,15320,99.26572549539274
random,5,5,3065,31.03,15325,99.26597735245625
random,5,5,3066,31.03,15330,99.26622903680442
random,5,5,3067,31.03,15335,99.26648054861487
random,5,5,3068,31.03,15340,99.26673188806495
random,5,5,3069,31.03,15345,99.26698305533179
random,5,5,3070,31.03,15350,99.26723405059225
random,5,5,3071,31.03,15355,99.26748487402298
random,5,5,3072,31.03,15360,99.26773552580035
random,5,5,3073,31.03,15365,99.2679860061005
random,5,5,3074,31.03,15370,99.26823631509937
random,5,5,3075,31.03,15375,99.26848645297261
random,5,5,3076,31.03,15380,99.26873641989566
random,5,5,3077,31.04,15385,99.26875063312909
random,5,5,3078,31.069999999999997,15390,99.26829383171936
random,5,5,3079,31.11,15395,99.26760192010245
random,5,5,3080,31.119999999999997,15400,99.26761650592826
random,5,5,3081,31.119999999999997,15405,99.26786634326058
random,5,5,3082,31.119999999999997,15410,99.26811601019746
random,5,5,3083,31.119999999999997,15415,99.26836550691314
random,5,5,3084,31.119999999999997,15420,99.26861483358167
random,5,5,3085,31.119999999999997,15425,99.26886399037681
random,5,5,3086,31.119999999999997,15430,99.26911297747213
random,5,5,3087,31.16,15435,99.26842267138419
random,5,5,3088,31.2,15440,99.2677328351413
random,5,5,3089,31.2,15445,99.26798195293969
random,5,5,3090,31.2,15450,99.26823090129561
random,5,5,3091,31.2,15455,99.26847968038189
random,5,5,3092,31.22,15460,99.2682595264547
random,5,5,3093,31.240000000000002,15465,99.26803952211696
random,5,5,3094,31.240000000000002,15470,99.26828811272674
random,5,5,3095,31.240000000000002,15475,99.26853653453963
random,5,5,3096,31.240000000000002,15480,99.26878478772757
random,5,5,3097,31.25,15485,99.26879888810635
random,5,5,3098,31.25,15490,99.26904688391764
random,5,5,3099,31.25,15495,99.26929471156431
random,5,5,3100,31.25,15500,99.2695423712174
random,5,5,3101,31.25,15505,99.26978986304763
random,5,5,3102,31.25,15510,99.27003718722554
random,5,5,3103,31.25,15515,99.27028434392142
random,5,5,3104,31.269999999999996,15520,99.27006447335863
random,5,5,3105,31.28,15525,99.27007810257643
random,5,5,3106,31.290000000000003,15530,99.27009172257421
random,5,5,3107,31.290000000000003,15535,99.27033852654554
random,5,5,3108,31.290000000000003,15540,99.2705851636696
random,5,5,3109,31.290000000000003,15545,99.27083163411548
random,5,5,3110,31.290000000000003,15550,99.27107793805212
random,5,5,3111,31.290000000000003,15555,99.27132407564815
random,5,5,3112,31.290000000000003,15560,99.27157004707207
random,5,5,3113,31.290000000000003,15565,99.2718158524921
random,5,5,3114,31.290000000000003,15570,99.27206149207619
random,5,5,3115,31.290000000000003,15575,99.27230696599216
random,5,5,3116,31.290000000000003,15580,99.27255227440752
random,5,5,3117,31.290000000000003,15585,99.27279741748958
random,5,5,3118,31.290000000000003,15590,99.27304239540547
random,5,5,3119,31.290000000000003,15595,99.27328720832202
random,5,5,3120,31.290000000000003,15600,99.27353185640587
random,5,5,3121,31.290000000000003,15605,99.27377633982347
random,5,5,3122,31.31,15610,99.27355662592458
random,5,5,3123,31.31,15615,99.27380093656717
random,5,5,3124,31.31,15620,99.27404508293647
random,5,5,3125,31.31,15625,99.27428906519809
random,5,5,3126,31.31,15630,99.27453288351747
random,5,5,3127,31.31,15635,99.27477653805975
random,5,5,3128,31.31,15640,99.27502002898993
random,5,5,3129,31.31,15645,99.27526335647275
random,5,5,3130,31.31,15650,99.2755065206727
random,5,5,3131,31.31,15655,99.27574784644281
random,5,5,3132,31.31,15660,99.27598901149723
random,5,5,3133,31.31,15665,99.27623001599645
random,5,5,3134,31.31,15670,99.27647086010076
random,5,5,3135,31.330000000000002,15675,99.27624952643203
random,5,5,3136,31.380000000000003,15680,99.27533721759974
random,5,5,3137,31.39,15685,99.27534893599339
random,5,5,3138,31.430000000000003,15690,99.27466831595198
random,5,5,3139,31.5,15695,99.27329437575987
random,5,5,3140,31.5,15700,99.27353571321497
random,5,5,3141,31.5,15705,99.27377856470979
random,5,5,3142,31.5,15710,99.27402125389206
random,5,5,3143,31.5,15715,99.27426378092443
random,5,5,3144,31.5,15720,99.27450447504064
random,5,5,3145,31.52,15725,99.27428453019593
random,5,5,3146,31.52,15730,99.27452505788608
random,5,5,3147,31.56,15735,99.27384507774644
random,5,5,3148,31.56,15740,99.27408559165704
random,5,5,3149,31.59,15745,99.27363781222192
random,5,5,3150,31.630000000000003,15750,99.2729604736905
random,5,5,3151,31.69,15755,99.27182402452223
random,5,5,3152,31.730000000000004,15760,99.27114774131603
random,5,5,3153,31.730000000000004,15765,99.27139042037994
random,5,5,3154,31.730000000000004,15770,99.27163293789253
random,5,5,3155,31.759999999999998,15775,99.27118686851303
random,5,5,3156,31.759999999999998,15780,99.27142929239635
random,5,5,3157,31.77,15785,99.27144223250097
random,5,5,3158,31.77,15790,99.2716844103326
random,5,5,3159,31.8,15795,99.27123891675853
random,5,5,3160,31.819999999999997,15800,99.27102281318298
random,5,5,3161,31.819999999999997,15805,99.27126488902935
random,5,5,3162,31.85,15810,99.27081997838788
random,5,5,3163,31.85,15815,99.27106029258289
random,5,5,3164,31.85,15820,99.27130211562617
random,5,5,3165,31.85,15825,99.2715421121848
random,5,5,3166,31.86,15830,99.27155497633584
random,5,5,3167,31.86,15835,99.27179639555214
random,5,5,3168,31.86,15840,99.27203765480053
random,5,5,3169,31.900000000000002,15845,99.27136510546933
random,5,5,3170,31.95,15850,99.27046466491609
random,5,5,3171,32.019999999999996,15855,99.26910829842842
random,5,5,3172,32.06,15860,99.26843738590726
random,5,5,3173,32.11,15865,99.26753880721284
random,5,5,3174,32.12,15870,99.2675529610289
random,5,5,3175,32.129999999999995,15875,99.26756710548813
random,5,5,3176,32.129999999999995,15880,99.26780912447018
random,5,5,3177,32.129999999999995,15885,99.26804931611703
random,5,5,3178,32.129999999999995,15890,99.26828935022819
random,5,5,3179,32.17,15895,99.26761858796317
random,5,5,3180,32.2,15900,99.26717418268301
random,5,5,3181,32.21,15905,99.26717675350883
random,5,5,3182,32.22,15910,99.26717098888702
random,5,5,3183,32.22,15915,99.26740093314295
random,5,5,3184,32.22,15920,99.26761408581326
random,5,5,3185,32.23,15925,99.26759987274463
random,5,5,3186,32.23,15930,99.2678211602638
random,5,5,3187,32.26,15935,99.26736100071311
random,5,5,3188,32.29,15940,99.26689279697767
random,5,5,3189,32.300000000000004,15945,99.26687881030092
random,5,5,3190,32.32,15950,99.26664624530592
random,5,5,3191,32.37,15955,99.2657333139767
random,5,5,3192,32.39,15960,99.26549290664344
random,5,5,3193,32.39,15965,99.26571436991763
random,5,5,3194,32.43,15970,99.26502916766763
random,5,5,3195,32.46,15975,99.26456261186759
random,5,5,3196,32.51,15980,99.26366000163077
random,5,5,3197,32.53,15985,99.26343723253466
random,5,5,3198,32.57,15990,99.26277023647036
random,5,5,3199,32.57,15995,99.26300045030062
random,5,5,3200,32.6,16000,99.26255188716591
random,5,5,3201,32.65,16005,99.26164297441417
random,5,5,3202,32.65,16010,99.261856639673
random,5,5,3203,32.65,16015,99.26207852026967
random,5,5,3204,32.68,16020,99.26162244233967
random,5,5,3205,32.73,16025,99.26071489073352
random,5,5,3206,32.73,16030,99.26092856997695
random,5,5,3207,32.73,16035,99.26115046525172
random,5,5,3208,32.73,16040,99.26137222732494
random,5,5,3209,32.75,16045,99.26114264571846
random,5,5,3210,32.79,16050,99.26045378681944
random,5,5,3211,32.79,16055,99.26066722584486
random,5,5,3212,32.82,16060,99.26021264941699
random,5,5,3213,32.82,16065,99.26043436523997
random,5,5,3214,32.82,16070,99.26065594820537
random,5,5,3215,32.82,16075,99.26087739843258
random,5,5,3216,32.85,16080,99.26042330353263
random,5,5,3217,32.85,16085,99.26065301106657
random,5,5,3218,32.879999999999995,16090,99.26020924738441
random,5,5,3219,32.879999999999995,16095,99.26044054171382
random,5,5,3220,32.92,16100,99.25976394294875
random,5,5,3221,32.940000000000005,16105,99.25954565685538
random,5,5,3222,32.97,16110,99.25910944820845
random,5,5,3223,33.01,16115,99.25844054607171
random,5,5,3224,33.050000000000004,16120,99.25776372407226
random,5,5,3225,33.11,16125,99.25663828077116
random,5,5,3226,33.11,16130,99.25686018377617
random,5,5,3227,33.11,16135,99.25707361949424
random,5,5,3228,33.11,16140,99.25728693264662
random,5,5,3229,33.11,16145,99.25750012333884
random,5,5,3230,33.11,16150,99.25771319167634
random,5,5,3231,33.11,16155,99.2579261377644
random,5,5,3232,33.15,16160,99.25725936547768
random,5,5,3233,33.15,16165,99.25748894632865
random,5,5,3234,33.21,16170,99.25637488916156
random,5,5,3235,33.26,16175,99.25548536713123
random,5,5,3236,33.26,16180,99.25571528312358
random,5,5,3237,33.26,16185,99.25593673448843
random,5,5,3238,33.26,16190,99.2561597176717
random,5,5,3239,33.26,16195,99.25638921742008
random,5,5,3240,33.28,16200,99.2561715633137
random,5,5,3241,33.28,16205,99.25640922517304
random,5,5,3242,33.28,16210,99.25664673520944
random,5,5,3243,33.28,16215,99.25687579688235
random,5,5,3244,33.28,16220,99.25710471742968
random,5,5,3245,33.28,16225,99.2573334969818
random,5,5,3246,33.300000000000004,16230,99.25711430177668
random,5,5,3247,33.339999999999996,16235,99.2564491992444
random,5,5,3248,33.339999999999996,16240,99.25667631307884
random,5,5,3249,33.339999999999996,16245,99.25690660069316
random,5,5,3250,33.339999999999996,16250,99.25713509045171
random,5,5,3251,33.37,16255,99.2566869219666
random,5,5,3252,33.37,16260,99.25690706773347
random,5,5,3253,33.37,16265,99.25711881423963
random,5,5,3254,33.37,16270,99.2573304401046
random,5,5,3255,33.37,16275,99.25755020491347
random,5,5,3256,33.37,16280,99.25778634833998
random,5,5,3257,33.37,16285,99.25802234159877
random,5,5,3258,33.37,16290,99.25825983355857
random,5,5,3259,33.37,16295,99.25849717353432
random,5,5,3260,33.37,16300,99.25873436167187
random,5,5,3261,33.37,16305,99.25897139811688
random,5,5,3262,33.4,16310,99.25853242699652
random,5,5,3263,33.4,16315,99.25876115464595
random,5,5,3264,33.4,16320,99.25899796113511
random,5,5,3265,33.4,16325,99.25923461636559
random,5,5,3266,33.43,16330,99.2588059747821
random,5,5,3267,33.44,16335,99.25882089575396
random,5,5,3268,33.46,16340,99.25861423345454
random,5,5,3269,33.48,16345,99.25839948965127
random,5,5,3270,33.48,16350,99.25862775274305
random,5,5,3271,33.48,16355,99.25886407859406
random,5,5,3272,33.52,16360,99.25821671048321
random,5,5,3273,33.57,16365,99.25734853294811
random,5,5,3274,33.57,16370,99.2575850393544
random,5,5,3275,33.57,16375,99.25782139517197
random,5,5,3276,33.57,16380,99.25805924033399
random,5,5,3277,33.58,16385,99.25807435164359
random,5,5,3278,33.589999999999996,16390,99.25809109201305
random,5,5,3279,33.589999999999996,16395,99.2583286229068
random,5,5,3280,33.6,16400,99.25834527117856
random,5,5,3281,33.629999999999995,16405,99.25791895142162
random,5,5,3282,33.660000000000004,16410,99.25749290250569
random,5,5,3283,33.660000000000004,16415,99.2577205006748
random,5,5,3284,33.660000000000004,16420,99.25793814387535
random,5,5,3285,33.660000000000004,16425,99.25816383427477
random,5,5,3286,33.660000000000004,16430,99.25838938743316
random,5,5,3287,33.660000000000004,16435,99.25861480347565
random,5,5,3288,33.660000000000004,16440,99.25884987416302
random,5,5,3289,33.67,16445,99.25886467841947
random,5,5,3290,33.7,16450,99.25843937796927
random,5,5,3291,33.76,16455,99.25734624471497
random,5,5,3292,33.76,16460,99.25757325856287
random,5,5,3293,33.83,16465,99.25626121214253
random,5,5,3294,33.87,16470,99.25560112352142
random,5,5,3295,33.92,16475,99.25472170710916
random,5,5,3296,33.95,16480,99.25429030182023
random,5,5,3297,34.0,16485,99.25342819186895
random,5,5,3298,34.03,16490,99.25300564800608
random,5,5,3299,34.03,16495,99.25324169470028
random,5,5,3300,34.03,16500,99.25347759226231
random,5,5,3301,34.03,16505,99.25371497745574
random,5,5,3302,34.03,16510,99.25395221172586
random,5,5,3303,34.07,16515,99.25331264437344
random,5,5,3304,34.08,16520,99.25332912673687
random,5,5,3305,34.089999999999996,16525,99.2533472340556
