strategy,run_id,map_seed,timestep,coverage,total_distance,overlap_percentage
random,2,2,132,1.97,660,98.64688508826156
random,2,2,133,1.97,665,98.65849506298945
random,2,2,134,1.97,670,98.66990750118156
random,2,2,135,2.02,675,98.64783452707678
random,2,2,136,2.0500000000000003,680,98.63932032390814
random,2,2,137,2.0500000000000003,685,98.65104954925314
random,2,2,138,2.0500000000000003,690,98.66266553591232
random,2,2,139,2.0500000000000003,695,98.67365424430642
random,2,2,140,2.06,700,98.67796175073804
random,2,2,141,2.07,705,98.68211625389954
random,2,2,142,2.07,710,98.69252147549268
random,2,2,143,2.08,715,98.69576122397793
random,2,2,144,2.08,720,98.70550161812298
random,2,2,145,2.08,725,98.71509760316283
random,2,2,146,2.08,730,98.72416119732564
random,2,2,147,2.08,735,98.73379192792355
random,2,2,148,2.08,740,98.7426706159705
random,2,2,149,2.08,745,98.75082577622966
random,2,2,150,2.08,750,98.75909795967068
random,2,2,151,2.09,755,98.76140808344198
random,2,2,152,2.1,760,98.76346935170464
random,2,2,153,2.1,765,98.77121123464015
random,2,2,154,2.1,770,98.77864371292311
random,2,2,155,2.1,775,98.78626748352791
random,2,2,156,2.1399999999999997,780,98.77060952490378
random,2,2,157,2.16,785,98.76677133885241
random,2,2,158,2.16,790,98.77523247902018
random,2,2,159,2.16,795,98.78296146044624
random,2,2,160,2.16,800,98.79052578531832
random,2,2,161,2.16,805,98.79806354682545
random,2,2,162,2.16,810,98.8061021445943
random,2,2,163,2.16,815,98.81403393180696
random,2,2,164,2.16,820,98.82147533828022
random,2,2,165,2.16,825,98.8288239440438
random,2,2,166,2.16,830,98.8360814742968
random,2,2,167,2.16,835,98.842939790015
random,2,2,168,2.16,840,98.85002395783421
random,2,2,169,2.16,845,98.85732423424854
random,2,2,170,2.16,850,98.86417415996213
random,2,2,171,2.16,855,98.8708244027393
random,2,2,172,2.16,860,98.87792207792208
random,2,2,173,2.16,865,98.88470077967678
random,2,2,174,2.16,870,98.89162561576354
random,2,2,175,2.16,875,98.89930697105585
random,2,2,176,2.16,880,98.90671660677228
random,2,2,177,2.16,885,98.91424550115613
random,2,2,178,2.16,890,98.92194050708724
random,2,2,179,2.16,895,98.92952720785013
random,2,2,180,2.16,900,98.93711248892826
random,2,2,181,2.16,905,98.94443629966281
random,2,2,182,2.16,910,98.95115082062736
random,2,2,183,2.16,915,98.9577804583836
random,2,2,184,2.16,920,98.96382999136524
random,2,2,185,2.16,925,98.96956397290336
random,2,2,186,2.16,930,98.97547787316796
random,2,2,187,2.16,935,98.98146838308107
random,2,2,188,2.16,940,98.9873417721519
random,2,2,189,2.16,945,98.99338242147451
random,2,2,190,2.16,950,98.99953682260305
random,2,2,191,2.16,955,99.0053416835513
random,2,2,192,2.16,960,99.01067191865525
random,2,2,193,2.17,965,99.0113895216401
random,2,2,194,2.17,970,99.01721014492753
random,2,2,195,2.17,975,99.02265459622573
random,2,2,196,2.17,980,99.02782133416962
random,2,2,197,2.18,985,99.02843390676531
random,2,2,198,2.1999999999999997,990,99.02499556816167
random,2,2,199,2.23,995,99.01714487196439
random,2,2,200,2.23,1000,99.02197272049472
random,2,2,201,2.23,1005,99.02671089385476
random,2,2,202,2.23,1010,99.03144544822794
random,2,2,203,2.23,1015,99.03563397336102
random,2,2,204,2.23,1020,99.04003443822643
random,2,2,205,2.23,1025,99.04419013329905
random,2,2,206,2.23,1030,99.04835061665173
random,2,2,207,2.23,1035,99.05299813147613
random,2,2,208,2.23,1040,99.05764029749831
random,2,2,209,2.23,1045,99.06219773749947
random,2,2,210,2.23,1050,99.06632054932172
random,2,2,211,2.2399999999999998,1055,99.066082968522
random,2,2,212,2.25,1060,99.06639004149378
random,2,2,213,2.25,1065,99.07009423045132
random,2,2,214,2.26,1070,99.06957595718403
random,2,2,215,2.29,1075,99.0610521136578
random,2,2,216,2.3,1080,99.06080280942464
random,2,2,217,2.3,1085,99.06462239212655
random,2,2,218,2.3,1090,99.06818458048049
random,2,2,219,2.3,1095,99.07164480322906
random,2,2,220,2.3,1100,99.07485620047464
random,2,2,221,2.3,1105,99.07834101382488
random,2,2,222,2.3,1110,99.0821294596536
random,2,2,223,2.3,1115,99.08606850512597
random,2,2,224,2.31,1120,99.08637873754152
random,2,2,225,2.31,1125,99.09065858363185
random,2,2,226,2.31,1130,99.09511125039174
random,2,2,227,2.31,1135,99.09920449227889
random,2,2,228,2.33,1140,99.09535642180462
random,2,2,229,2.33,1145,99.0993080521087
random,2,2,230,2.33,1150,99.1033288435636
random,2,2,231,2.33,1155,99.10717707016133
random,2,2,232,2.33,1160,99.11126368386924
random,2,2,233,2.33,1165,99.11551455794708
random,2,2,234,2.33,1170,99.11965844258889
random,2,2,235,2.33,1175,99.12396134902433
random,2,2,236,2.33,1180,99.12809190584889
random,2,2,237,2.33,1185,99.13250679474291
random,2,2,238,2.33,1190,99.13674928679931
random,2,2,239,2.33,1195,99.14095048482837
random,2,2,240,2.33,1200,99.14526779163609
random,2,2,241,2.33,1205,99.14938668224299
random,2,2,242,2.33,1210,99.15343530865096
random,2,2,243,2.33,1215,99.1574455774933
random,2,2,244,2.33,1220,99.16123690557616
random,2,2,245,2.33,1225,99.16487455197132
random,2,2,246,2.33,1230,99.1684511063526
random,2,2,247,2.33,1235,99.17217366588503
random,2,2,248,2.33,1240,99.17618357317116
random,2,2,249,2.33,1245,99.1801548205489
random,2,2,250,2.33,1250,99.18411653477133
random,2,2,251,2.33,1255,99.18804014496794
random,2,2,252,2.33,1260,99.19164585067999
random,2,2,253,2.33,1265,99.19546976969028
random,2,2,254,2.33,1270,99.19925768094026
random,2,2,255,2.33,1275,99.20301009064477
random,2,2,256,2.33,1280,99.20678150745557
random,2,2,257,2.33,1285,99.21049064787205
random,2,2,258,2.33,1290,99.21419176419008
random,2,2,259,2.33,1295,99.21783208566922
random,2,2,260,2.33,1300,99.22128271113934
random,2,2,261,2.33,1305,99.22457401490948
random,2,2,262,2.33,1310,99.22786320254507
random,2,2,263,2.33,1315,99.23122607892306
random,2,2,264,2.33,1320,99.23468549843982
random,2,2,265,2.33,1325,99.23813883530066
random,2,2,266,2.33,1330,99.24168456681637
random,2,2,267,2.34,1335,99.24185971164749
random,2,2,268,2.37,1340,99.23543454416414
random,2,2,269,2.42,1345,99.2226148409894
random,2,2,270,2.42,1350,99.22592201644116
random,2,2,271,2.45,1355,99.21964581475348
random,2,2,272,2.45,1360,99.22281436365944
random,2,2,273,2.45,1365,99.22607954007012
random,2,2,274,2.45,1370,99.22931739540736
random,2,2,275,2.45,1375,99.23252827115246
random,2,2,276,2.4899999999999998,1380,99.22337970182771
random,2,2,277,2.4899999999999998,1385,99.22670807453416
random,2,2,278,2.4899999999999998,1390,99.22998422859264
random,2,2,279,2.4899999999999998,1395,99.23323274003818
random,2,2,280,2.4899999999999998,1400,99.23633687051463
random,2,2,281,2.4899999999999998,1405,99.23927654894294
random,2,2,282,2.4899999999999998,1410,99.24221674427098
random,2,2,283,2.5100000000000002,1415,99.23904805214492
random,2,2,284,2.54,1420,99.23279064850334
random,2,2,285,2.5700000000000003,1425,99.2264162302089
random,2,2,286,2.5700000000000003,1430,99.22917728922349
random,2,2,287,2.59,1435,99.22603394692804
random,2,2,288,2.59,1440,99.2288912706919
random,2,2,289,2.59,1445,99.23170478478835
random,2,2,290,2.59,1450,99.23461095186028
random,2,2,291,2.62,1455,99.22854955538543
random,2,2,292,2.62,1460,99.23151380048691
random,2,2,293,2.63,1465,99.23155588020452
random,2,2,294,2.64,1470,99.23170944648157
random,2,2,295,2.64,1475,99.23464950426161
random,2,2,296,2.64,1480,99.2374570347477
random,2,2,297,2.6599999999999997,1485,99.23440018420446
random,2,2,298,2.69,1490,99.22840834122135
random,2,2,299,2.75,1495,99.2139263663389
random,2,2,300,2.76,1500,99.21392156304292
random,2,2,301,2.76,1505,99.21686576057657
random,2,2,302,2.82,1510,99.20273670521048
random,2,2,303,2.86,1515,99.19411648679872
random,2,2,304,2.92,1520,99.18002864283508
random,2,2,305,2.94,1525,99.17743830787309
random,2,2,306,2.97,1530,99.1721023582539
random,2,2,307,3.0,1535,99.16689808386559
random,2,2,308,3.05,1540,99.156199856139
random,2,2,309,3.11,1545,99.14282564356981
random,2,2,310,3.17,1550,99.12945570385017
random,2,2,311,3.17,1555,99.13260001094511
random,2,2,312,3.17,1560,99.13560385024405
random,2,2,313,3.18,1565,99.13575214023645
random,2,2,314,3.2099999999999995,1570,99.13036410923277
random,2,2,315,3.26,1575,99.11960895514326
random,2,2,316,3.26,1580,99.12250006729295
random,2,2,317,3.26,1585,99.12548956489083
random,2,2,318,3.26,1590,99.12834224598932
random,2,2,319,3.3099999999999996,1595,99.11785086082831
random,2,2,320,3.34,1600,99.11262254576371
random,2,2,321,3.34,1605,99.11537239114313
random,2,2,322,3.4000000000000004,1610,99.10226282575978
random,2,2,323,3.4099999999999997,1615,99.10227721469
random,2,2,324,3.42,1620,99.1025270947595
random,2,2,325,3.42,1625,99.10562514710112
random,2,2,326,3.45,1630,99.10088347971124
random,2,2,327,3.5900000000000003,1635,99.0677261867664
random,2,2,328,3.6799999999999997,1640,99.04774226937508
random,2,2,329,3.6900000000000004,1645,99.04828226555246
random,2,2,330,3.6999999999999997,1650,99.04872091528473
random,2,2,331,3.71,1655,99.0491567994259
random,2,2,332,3.7199999999999998,1660,99.04956566172713
random,2,2,333,3.7199999999999998,1665,99.05251897509042
random,2,2,334,3.7199999999999998,1670,99.05545399146861
random,2,2,335,3.7199999999999998,1675,99.05822784810127
random,2,2,336,3.75,1680,99.0535322177633
random,2,2,337,3.7800000000000002,1685,99.0489848290437
random,2,2,338,3.82,1690,99.04195821734005
random,2,2,339,3.8600000000000003,1695,99.03485522828424
random,2,2,340,3.92,1700,99.02293120638086
random,2,2,341,3.92,1705,99.02599016051285
random,2,2,342,3.9800000000000004,1710,99.01416823541068
random,2,2,343,3.9800000000000004,1715,99.01711406909837
random,2,2,344,4.04,1720,99.00539156552352
random,2,2,345,4.05,1725,99.00576899472199
random,2,2,346,4.06,1730,99.00602262155414
random,2,2,347,4.06,1735,99.00886165564046
random,2,2,348,4.06,1740,99.01166045911536
random,2,2,349,4.06,1745,99.01441957566635
random,2,2,350,4.06,1750,99.01730606317318
random,2,2,351,4.06,1755,99.02019933875522
random,2,2,352,4.06,1760,99.02319314791647
random,2,2,353,4.07,1765,99.02377011825094
random,2,2,354,4.07,1770,99.02685125409464
random,2,2,355,4.07,1775,99.02979737783075
random,2,2,356,4.12,1780,99.02086601074195
random,2,2,357,4.12,1785,99.0239511027931
random,2,2,358,4.15,1790,99.02004769888309
random,2,2,359,4.15,1795,99.02311567252012
random,2,2,360,4.15,1800,99.0261416435913
random,2,2,361,4.15,1805,99.02892175215275
random,2,2,362,4.15,1810,99.03168603294601
random,2,2,363,4.15,1815,99.03443462075384
random,2,2,364,4.15,1820,99.03739098162924
random,2,2,365,4.15,1825,99.04021832142278
random,2,2,366,4.15,1830,99.04302910113914
random,2,2,367,4.16,1835,99.04354623626247
random,2,2,368,4.16,1840,99.04657132379904
random,2,2,369,4.16,1845,99.04944703409195
random,2,2,370,4.16,1850,99.05228385920948
random,2,2,371,4.16,1855,99.05497501135847
random,2,2,372,4.16,1860,99.05767226928826
random,2,2,373,4.16,1865,99.06058758440034
random,2,2,374,4.16,1870,99.0634849167042
random,2,2,375,4.16,1875,99.06628060961103
random,2,2,376,4.16,1880,99.06914298500783
random,2,2,377,4.16,1885,99.07198786445669
random,2,2,378,4.16,1890,99.07471251584778
random,2,2,379,4.16,1895,99.0774416747982
random,2,2,380,4.16,1900,99.08015478164732
random,2,2,381,4.16,1905,99.0829530674779
random,2,2,382,4.16,1910,99.08573437946418
random,2,2,383,4.16,1915,99.08847889916298
random,2,2,384,4.16,1920,99.09120699071545
random,2,2,385,4.16,1925,99.09383985362028
random,2,2,386,4.17,1930,99.09426585577759
random,2,2,387,4.19,1935,99.09262186802954
random,2,2,388,4.19,1940,99.09532548850265
random,2,2,389,4.19,1945,99.09801304544378
random,2,2,390,4.19,1950,99.10078118293416
random,2,2,391,4.19,1955,99.10353238195083
random,2,2,392,4.19,1960,99.10615240208209
random,2,2,393,4.19,1965,99.10875715227702
random,2,2,394,4.19,1970,99.11115825201527
random,2,2,395,4.19,1975,99.11345266810545
random,2,2,396,4.19,1980,99.115716607222
random,2,2,397,4.19,1985,99.11806184091435
random,2,2,398,4.19,1990,99.12041313292468
random,2,2,399,4.19,1995,99.12275192094299
random,2,2,400,4.19,2000,99.12515137595523
random,2,2,401,4.19,2005,99.12746506736636
random,2,2,402,4.2,2010,99.12759902789607
random,2,2,403,4.2,2015,99.12982223511374
random,2,2,404,4.2,2020,99.1320341399905
random,2,2,405,4.2,2025,99.13432405136345
random,2,2,406,4.21,2030,99.13445723684211
random,2,2,407,4.21,2035,99.13672900262466
random,2,2,408,4.21,2040,99.13888320719984
random,2,2,409,4.24,2045,99.13490573737043
random,2,2,410,4.24,2050,99.13707133407958
random,2,2,411,4.24,2055,99.13929600909424
random,2,2,412,4.2700000000000005,2060,99.13534748096549
random,2,2,413,4.31,2065,99.12931051897942
random,2,2,414,4.31,2070,99.13136361804183
random,2,2,415,4.32,2075,99.1313964009249
random,2,2,416,4.34,2080,99.12942309235336
random,2,2,417,4.37,2085,99.12544028178034
random,2,2,418,4.42,2090,99.11748262918297
random,2,2,419,4.42,2095,99.11945174914337
random,2,2,420,4.46,2100,99.11339058524173
random,2,2,421,4.51,2105,99.10537173688803
random,2,2,422,4.5600000000000005,2110,99.09738717339668
random,2,2,423,4.5600000000000005,2115,99.0993837889082
random,2,2,424,4.61,2120,99.0916077164082
random,2,2,425,4.61,2125,99.09376842932967
random,2,2,426,4.61,2130,99.09602525638763
random,2,2,427,4.65,2135,99.09055349110112
random,2,2,428,4.68,2140,99.08706084310322
random,2,2,429,4.7,2145,99.08553194801152
random,2,2,430,4.71,2150,99.08586289884326
random,2,2,431,4.71,2155,99.08812824285603
random,2,2,432,4.71,2160,99.09036481971457
random,2,2,433,4.71,2165,99.09267785247829
random,2,2,434,4.71,2170,99.09480521976438
random,2,2,435,4.71,2175,99.09692263445498
random,2,2,436,4.71,2180,99.0990301662299
random,2,2,437,4.71,2185,99.10129939514205
random,2,2,438,4.74,2190,99.09801906719187
random,2,2,439,4.77,2195,99.09475641925873
random,2,2,440,4.83,2200,99.08583325447147
random,2,2,441,4.859999999999999,2205,99.082655391759
random,2,2,442,4.95,2210,99.06820021459632
random,2,2,443,5.0,2215,99.06131491007397
random,2,2,444,5.0,2220,99.06382819375011
random,2,2,445,5.0,2225,99.0663280549746
random,2,2,446,5.04,2230,99.06138259833135
random,2,2,447,5.06,2235,99.06019576159433
random,2,2,448,5.06,2240,99.06270260257479
random,2,2,449,5.1,2245,99.05782375762054
random,2,2,450,5.11,2250,99.0584983878397
random,2,2,451,5.11,2255,99.06100698272694
random,2,2,452,5.11,2260,99.06350224502887
random,2,2,453,5.12,2265,99.06415646134163
random,2,2,454,5.12,2270,99.06663020690912
random,2,2,455,5.12,2275,99.0690909090909
random,2,2,456,5.12,2280,99.07152183374438
random,2,2,457,5.13,2285,99.0720474648626
random,2,2,458,5.13,2290,99.07435809530683
random,2,2,459,5.13,2295,99.07657414407603
random,2,2,460,5.13,2300,99.07886231415644
random,2,2,461,5.17,2305,99.07405749082116
random,2,2,462,5.17,2310,99.07634037839674
random,2,2,463,5.2299999999999995,2315,99.06791894637415
random,2,2,464,5.33,2320,99.05242759871287
random,2,2,465,5.45,2325,99.03346516040932
random,2,2,466,5.54,2330,99.01981599433829
random,2,2,467,5.609999999999999,2335,99.0097611776958
random,2,2,468,5.67,2340,99.00142653352354
random,2,2,469,5.67,2345,99.00376005903644
random,2,2,470,5.71,2350,98.99898320535746
random,2,2,471,5.71,2355,99.00122441840125
random,2,2,472,5.74,2360,98.99821983315299
random,2,2,473,5.7700000000000005,2365,98.99540357963646
random,2,2,474,5.800000000000001,2370,98.99260082676207
random,2,2,475,5.81,2375,98.99336417346709
random,2,2,476,5.83,2380,98.99239543726236
random,2,2,477,5.86,2385,98.98962033173558
random,2,2,478,5.8999999999999995,2390,98.98515575279082
random,2,2,479,5.8999999999999995,2395,98.987489488768
random,2,2,480,5.8999999999999995,2400,98.98989898989899
random,2,2,481,5.93,2405,98.98706933365219
random,2,2,482,5.9799999999999995,2410,98.98084395664326
random,2,2,483,6.04,2415,98.97294631774048
random,2,2,484,6.04,2420,98.97535073879926
random,2,2,485,6.08,2425,98.97088693297225
random,2,2,486,6.11,2430,98.96821912256408
random,2,2,487,6.11,2435,98.97061796617022
random,2,2,488,6.11,2440,98.97302294310447
random,2,2,489,6.16,2445,98.96703222993595
random,2,2,490,6.23,2450,98.95763619328068
random,2,2,491,6.23,2455,98.95996794764783
random,2,2,492,6.2700000000000005,2460,98.95562662402558
random,2,2,493,6.34,2465,98.9463187635034
random,2,2,494,6.34,2470,98.94864268776014
random,2,2,495,6.370000000000001,2475,98.94609708480859
random,2,2,496,6.370000000000001,2480,98.94860198725777
random,2,2,497,6.370000000000001,2485,98.95100864553315
random,2,2,498,6.39,2490,98.95017004288039
random,2,2,499,6.39,2495,98.95261354882066
random,2,2,500,6.39,2500,98.95487479759899
random,2,2,501,6.41,2505,98.95369146140412
random,2,2,502,6.41,2510,98.9558560026063
random,2,2,503,6.4799999999999995,2515,98.94654701521655
random,2,2,504,6.54,2520,98.93889736184573
random,2,2,505,6.58,2525,98.93451648422825
random,2,2,506,6.58,2530,98.93653128181921
random,2,2,507,6.61,2535,98.93369898370705
random,2,2,508,6.61,2540,98.93570773020754
random,2,2,509,6.61,2545,98.93770892260221
random,2,2,510,6.619999999999999,2550,98.93818368459884
random,2,2,511,6.64,2555,98.93705577255555
random,2,2,512,6.69,2560,98.93122453870117
random,2,2,513,6.7,2565,98.93170910598403
random,2,2,514,6.7,2570,98.93386799057986
random,2,2,515,6.7299999999999995,2575,98.9312540693335
random,2,2,516,6.76,2580,98.92882043481018
random,2,2,517,6.76,2585,98.93105629348513
random,2,2,518,6.78,2590,98.930126869911
random,2,2,519,6.78,2595,98.93218256843166
random,2,2,520,6.78,2600,98.93433089182987
random,2,2,521,6.78,2605,98.93655399576504
random,2,2,522,6.78,2610,98.93876784372651
random,2,2,523,6.79,2615,98.93939393939394
random,2,2,524,6.79,2620,98.94149375652798
random,2,2,525,6.819999999999999,2625,98.93891775834707
random,2,2,526,6.83,2630,98.9395562594128
random,2,2,527,6.83,2635,98.94174155562442
random,2,2,528,6.8500000000000005,2640,98.94074348982495
random,2,2,529,6.8500000000000005,2645,98.94283597752947
random,2,2,530,6.87,2650,98.94183968948309
random,2,2,531,6.87,2655,98.9439217856484
random,2,2,532,6.87,2660,98.94599570420375
random,2,2,533,6.890000000000001,2665,98.9449990812764
random,2,2,534,6.890000000000001,2670,98.94706277889847
random,2,2,535,6.909999999999999,2675,98.94606796412666
random,2,2,536,6.909999999999999,2680,98.94810552434885
random,2,2,537,6.909999999999999,2685,98.95023091881382
random,2,2,538,6.909999999999999,2690,98.95242715502866
random,2,2,539,6.909999999999999,2695,98.95453513881533
random,2,2,540,6.909999999999999,2700,98.95671342080232
random,2,2,541,6.909999999999999,2705,98.95888264452847
random,2,2,542,6.909999999999999,2710,98.96098037741523
random,2,2,543,6.909999999999999,2715,98.96306967391467
random,2,2,544,6.909999999999999,2720,98.96522806912456
random,2,2,545,6.909999999999999,2725,98.9673774974969
random,2,2,546,6.909999999999999,2730,98.96959484648306
random,2,2,547,6.909999999999999,2735,98.97178739360753
random,2,2,548,6.909999999999999,2740,98.9738944492293
random,2,2,549,6.909999999999999,2745,98.97591700629863
random,2,2,550,6.909999999999999,2750,98.97800718796681
random,2,2,551,6.909999999999999,2755,98.98008885477705
random,2,2,552,6.909999999999999,2760,98.98216205865457
random,2,2,553,6.909999999999999,2765,98.9843164346714
random,2,2,554,6.909999999999999,2770,98.98637250443737
random,2,2,555,6.909999999999999,2775,98.9884350753916
random,2,2,556,6.909999999999999,2780,98.99040077144485
random,2,2,557,6.909999999999999,2785,98.99235884274383
random,2,2,558,6.909999999999999,2790,98.99432397030999
random,2,2,559,6.92,2795,98.99490188673764
random,2,2,560,6.94,2800,98.99402794688932
random,2,2,561,6.959999999999999,2805,98.99315752166302
random,2,2,562,6.959999999999999,2810,98.99517800941298
random,2,2,563,6.97,2815,98.99574958576471
random,2,2,564,6.97,2820,98.99768475244107
random,2,2,565,6.98,2825,98.99817719920199
random,2,2,566,6.98,2830,99.00017189021945
random,2,2,567,6.98,2835,99.00207305740224
random,2,2,568,6.98,2840,99.00389593709417
random,2,2,569,6.98,2845,99.00571216934232
random,2,2,570,6.98,2850,99.00752179044207
random,2,2,571,7.01,2855,99.00506692024923
random,2,2,572,7.03,2860,99.00409412231367
random,2,2,573,7.049999999999999,2865,99.00313905149741
random,2,2,574,7.06,2870,99.00350045167117
random,2,2,575,7.08,2875,99.00252187266656
random,2,2,576,7.090000000000001,2880,99.00289708322786
random,2,2,577,7.109999999999999,2885,99.00179704610547
random,2,2,578,7.109999999999999,2890,99.00357368089132
random,2,2,579,7.13,2895,99.00254609552054
random,2,2,580,7.13,2900,99.00424557287303
random,2,2,581,7.1499999999999995,2905,99.00315087973678
random,2,2,582,7.1499999999999995,2910,99.0049128080943
random,2,2,583,7.1499999999999995,2915,99.00665471873741
random,2,2,584,7.1499999999999995,2920,99.00825299951454
random,2,2,585,7.1499999999999995,2925,99.00992841020812
random,2,2,586,7.1499999999999995,2930,99.01166648236205
random,2,2,587,7.17,2935,99.01070699265964
random,2,2,588,7.17,2940,99.01243750258254
