strategy,run_id,map_seed,timestep,coverage,total_distance,sensing_redundancy,visit_overlap,num_clusters,num_active_drones,exploration_efficiency,mean_pairwise_distance,movement_efficiency,nodes_expanded
hungarian_high_ig,2,2,1,0.36,5,69.49152542372882,0.0,0,0,1.0,1.530056307974577,1.0,0
hungarian_high_ig,2,2,2,0.41000000000000003,10,83.1275720164609,12.5,3,3,0.7,1.536505818199175,0.7,478
hungarian_high_ig,2,2,3,0.48,15,87.16577540106952,30.76923076923077,3,2,0.6,1.9698908717413939,0.6,804
hungarian_high_ig,2,2,4,0.59,20,88.3399209486166,33.33333333333333,3,2,0.6,2.6369643225869104,0.6,804
hungarian_high_ig,2,2,5,0.64,25,89.88941548183254,39.130434782608695,3,2,0.56,2.831358878685214,0.56,804
hungarian_high_ig,2,2,6,0.74,30,90.31413612565446,39.285714285714285,2,1,0.5666666666666667,3.243681412460242,0.5666666666666667,1215
hungarian_high_ig,2,2,7,0.84,35,90.57239057239057,36.36363636363637,3,1,0.6,3.9510031448723835,0.6,1382
hungarian_high_ig,2,2,8,0.91,40,91.06090373280942,34.21052631578947,2,2,0.625,4.28889356918719,0.625,2239
hungarian_high_ig,2,2,9,1.0,45,91.2739965095986,30.952380952380953,2,2,0.6444444444444445,4.862620238699192,0.6444444444444445,3071
hungarian_high_ig,2,2,10,1.0999999999999999,50,91.39953088350273,27.659574468085108,2,2,0.68,5.223111465279428,0.68,3071
hungarian_high_ig,2,2,11,1.1900000000000002,55,91.57820240622789,28.846153846153843,3,1,0.6727272727272727,5.813775358820244,0.6727272727272727,3412
hungarian_high_ig,2,2,12,1.29,60,91.66127989657402,29.82456140350877,5,1,0.6666666666666666,6.12374597696804,0.6666666666666666,3619
hungarian_high_ig,2,2,13,1.4000000000000001,65,91.6716240333135,32.25806451612903,7,1,0.6461538461538462,6.65605631678889,0.6461538461538462,4127
hungarian_high_ig,2,2,14,1.49,70,91.80868609125893,32.83582089552239,7,1,0.6428571428571429,6.789600901040896,0.6428571428571429,5024
hungarian_high_ig,2,2,15,1.59,75,91.85450819672131,33.33333333333333,5,1,0.64,7.105162865684662,0.64,5405
hungarian_high_ig,2,2,16,1.7000000000000002,80,91.84652278177458,33.76623376623377,6,1,0.6375,7.6272580104976395,0.6375,6025
hungarian_high_ig,2,2,17,1.8499999999999999,85,91.66291122127083,34.146341463414636,5,1,0.6352941176470588,7.776088329240568,0.6352941176470588,6581
hungarian_high_ig,2,2,18,1.9800000000000002,90,91.58163265306123,34.48275862068966,5,1,0.6333333333333333,8.253562631036871,0.6333333333333333,6581
hungarian_high_ig,2,2,19,2.08,95,91.61290322580645,34.78260869565217,4,2,0.631578947368421,8.847708704636158,0.631578947368421,8073
hungarian_high_ig,2,2,20,2.22,100,91.4877300613497,35.051546391752574,4,2,0.63,9.528750700482608,0.63,9456
hungarian_high_ig,2,2,21,2.4,105,91.24407150674936,34.31372549019608,6,1,0.638095238095238,9.994261988120602,0.638095238095238,10092
hungarian_high_ig,2,2,22,2.6,110,90.96908648836401,33.64485981308411,7,1,0.6454545454545455,10.081571612892725,0.6454545454545455,10980
hungarian_high_ig,2,2,23,2.76,115,90.86999669202778,33.035714285714285,8,1,0.6521739130434783,9.908777776745332,0.6521739130434783,12095
hungarian_high_ig,2,2,24,2.96,120,90.65656565656566,32.47863247863248,8,1,0.6583333333333333,10.14142783789195,0.6583333333333333,13372
hungarian_high_ig,2,2,25,3.16,125,90.4618170842137,31.967213114754102,8,1,0.664,9.93074614891772,0.664,14859
hungarian_high_ig,2,2,26,3.32,130,90.39907460960093,31.496062992125985,8,2,0.6692307692307692,10.318426087895062,0.6692307692307692,17739
hungarian_high_ig,2,2,27,3.5000000000000004,135,90.28587288370802,31.060606060606062,6,1,0.674074074074074,10.79528084346607,0.674074074074074,19701
hungarian_high_ig,2,2,28,3.6999999999999997,140,90.12806830309499,29.927007299270077,7,1,0.6857142857142857,11.39393679310312,0.6857142857142857,21316
hungarian_high_ig,2,2,29,3.91,145,89.95375128468653,29.577464788732392,6,2,0.6896551724137931,12.452851355164743,0.6896551724137931,24293
hungarian_high_ig,2,2,30,4.12,150,89.77921111386753,29.25170068027211,8,1,0.6933333333333334,13.637608678641936,0.6933333333333334,25653
hungarian_high_ig,2,2,31,4.33,155,89.60384153661465,28.947368421052634,10,1,0.6967741935483871,14.835810884726436,0.6967741935483871,27696
hungarian_high_ig,2,2,32,4.55,160,89.41614328913701,28.02547770700637,12,3,0.70625,15.550438131331157,0.70625,35721
hungarian_high_ig,2,2,33,4.83,165,89.10444394315363,27.160493827160494,14,1,0.7151515151515152,16.296178328710134,0.7151515151515152,38418
hungarian_high_ig,2,2,34,5.08,170,88.87672432669149,26.34730538922156,15,1,0.7235294117647059,16.9084553982956,0.7235294117647059,41802
hungarian_high_ig,2,2,35,5.38,175,88.5556264624548,25.581395348837212,13,3,0.7314285714285714,17.585967781703857,0.7314285714285714,52188
hungarian_high_ig,2,2,36,5.64,180,88.33505687693899,24.858757062146893,14,1,0.7388888888888889,17.782054677158918,0.7388888888888889,55831
hungarian_high_ig,2,2,37,5.84,185,88.25894652191396,24.175824175824175,14,1,0.745945945945946,17.953381936919452,0.745945945945946,59865
hungarian_high_ig,2,2,38,6.0,190,88.27667057444314,23.52941176470588,14,1,0.7526315789473684,17.873943216838416,0.7526315789473684,63466
hungarian_high_ig,2,2,39,6.16,195,88.29564886946608,22.916666666666664,14,2,0.7589743589743589,18.19129148811212,0.7589743589743589,72902
hungarian_high_ig,2,2,40,6.35,200,88.25813609467455,22.33502538071066,14,2,0.765,19.021491639435098,0.765,81728
hungarian_high_ig,2,2,41,6.58,205,88.15054925265622,21.782178217821784,15,1,0.7707317073170732,19.85335908178692,0.7707317073170732,85959
hungarian_high_ig,2,2,42,6.800000000000001,210,88.06598806598807,21.256038647342994,13,1,0.7761904761904762,20.3789521790784,0.7761904761904762,89415
hungarian_high_ig,2,2,43,6.97,215,88.07119630326888,20.754716981132077,15,1,0.7813953488372093,20.377806846933264,0.7813953488372093,94277
hungarian_high_ig,2,2,44,7.17,220,88.02605210420842,20.737327188940093,13,1,0.7818181818181819,20.48908479125692,0.7818181818181819,99950
hungarian_high_ig,2,2,45,7.37,225,87.98304255666068,21.17117117117117,15,1,0.7777777777777778,20.852066588757303,0.7777777777777778,105139
hungarian_high_ig,2,2,46,7.55,230,87.97387703090156,21.58590308370044,12,2,0.7739130434782608,21.690831648499802,0.7739130434782608,117582
hungarian_high_ig,2,2,47,7.71,235,87.99626342830453,21.982758620689655,15,1,0.7702127659574468,22.005998188244725,0.7702127659574468,124657
hungarian_high_ig,2,2,48,7.86,240,88.03288672350791,22.362869198312236,16,1,0.7666666666666667,22.431504099795855,0.7666666666666667,129313
hungarian_high_ig,2,2,49,8.0,245,88.08282437062415,22.727272727272727,16,1,0.763265306122449,22.86967170126487,0.763265306122449,129313
hungarian_high_ig,2,2,50,8.08,250,88.21813939924176,23.076923076923077,16,1,0.76,23.186890975063456,0.76,129313
hungarian_high_ig,2,2,51,8.18,255,88.3192917321148,23.41269841269841,21,3,0.7568627450980392,23.761514310094505,0.7568627450980392,154806
hungarian_high_ig,2,2,52,8.309999999999999,260,88.37437045327364,23.346303501945524,20,2,0.7576923076923077,24.38769277778012,0.7576923076923077,170589
hungarian_high_ig,2,2,53,8.48,265,88.37241190182367,23.282442748091604,20,2,0.7584905660377359,25.228965987208916,0.7584905660377359,170589
hungarian_high_ig,2,2,54,8.67,270,88.34364076364614,23.220973782771537,23,1,0.7592592592592593,26.07071396245979,0.7592592592592593,178479
hungarian_high_ig,2,2,55,8.82,275,88.36871950415403,23.247232472324722,21,3,0.7563636363636363,27.044035348922534,0.7563636363636363,208509
hungarian_high_ig,2,2,56,9.02,280,88.32815734989649,23.18840579710145,21,3,0.7571428571428571,28.115444642581945,0.7571428571428571,208509
hungarian_high_ig,2,2,57,9.180000000000001,285,88.3398958465642,23.214285714285715,23,1,0.7543859649122807,28.74115480704817,0.7543859649122807,217012
hungarian_high_ig,2,2,58,9.35,290,88.33873783986031,23.157894736842106,24,2,0.7551724137931034,29.474207629467163,0.7551724137931034,237262
hungarian_high_ig,2,2,59,9.5,295,88.3621217689575,23.18339100346021,26,1,0.752542372881356,29.474207629467163,0.752542372881356,251307
hungarian_high_ig,2,2,60,9.64,300,88.39672604718344,23.208191126279864,24,1,0.75,29.956946712897654,0.75,260408
