strategy,run_id,map_seed,timestep,coverage,total_distance,sensing_redundancy,visit_overlap,num_clusters,num_active_drones,exploration_efficiency,mean_pairwise_distance,movement_efficiency,nodes_expanded
hungarian_bfs_frontier,4,4,1,0.35000000000000003,5,71.31147540983606,0.0,0,0,1.0,1.3478708664619075,1.0,0
hungarian_bfs_frontier,4,4,2,0.41000000000000003,10,83.33333333333334,0.0,3,2,0.7,1.7543203766865054,0.7,385
hungarian_bfs_frontier,4,4,3,0.48,15,87.2340425531915,9.090909090909092,3,2,0.6666666666666666,2.080983669457533,0.6666666666666666,732
hungarian_bfs_frontier,4,4,4,0.5499999999999999,20,89.2578125,18.75,3,1,0.65,2.1638263819321524,0.65,877
hungarian_bfs_frontier,4,4,5,0.65,25,89.98459167950693,19.047619047619047,3,1,0.68,2.7858463872116386,0.68,999
hungarian_bfs_frontier,4,4,6,0.75,30,90.39692701664532,23.076923076923077,5,1,0.6666666666666666,3.3502172702369775,0.6666666666666666,1232
hungarian_bfs_frontier,4,4,7,0.88,35,90.36144578313254,25.806451612903224,5,1,0.6571428571428571,3.874733815958817,0.6571428571428571,1232
hungarian_bfs_frontier,4,4,8,0.9900000000000001,40,90.48076923076923,26.47058823529412,3,2,0.625,4.399887380719657,0.625,2375
hungarian_bfs_frontier,4,4,9,1.0999999999999999,45,90.57412167952013,28.947368421052634,2,2,0.6,4.883214639098286,0.6,3405
hungarian_bfs_frontier,4,4,10,1.23,50,90.5311778290993,29.268292682926827,2,2,0.58,5.3471879505623185,0.58,3405
hungarian_bfs_frontier,4,4,11,1.32,55,90.78212290502793,29.545454545454547,4,2,0.5636363636363636,5.466888192686012,0.5636363636363636,4167
hungarian_bfs_frontier,4,4,12,1.4000000000000001,60,91.05431309904152,29.78723404255319,4,2,0.55,5.943758039606719,0.55,4167
hungarian_bfs_frontier,4,4,13,1.5,65,91.16607773851591,29.411764705882355,4,2,0.5538461538461539,6.816484017825639,0.5538461538461539,4167
hungarian_bfs_frontier,4,4,14,1.6,70,91.30434782608695,30.909090909090907,3,1,0.5428571428571428,6.992875790930555,0.5428571428571428,4535
hungarian_bfs_frontier,4,4,15,1.68,75,91.51086407276402,33.33333333333333,3,1,0.5333333333333333,7.299251491724563,0.5333333333333333,4535
hungarian_bfs_frontier,4,4,16,1.77,80,91.643059490085,35.38461538461539,3,1,0.525,7.904222051451323,0.525,4535
hungarian_bfs_frontier,4,4,17,1.8599999999999999,85,91.77718832891246,37.142857142857146,4,2,0.5176470588235295,8.088263192122986,0.5176470588235295,5363
hungarian_bfs_frontier,4,4,18,1.97,90,91.81213632585204,38.666666666666664,4,2,0.5111111111111111,8.810089071270838,0.5111111111111111,5363
hungarian_bfs_frontier,4,4,19,2.1399999999999997,95,91.6078431372549,38.75,5,1,0.5157894736842106,9.39295929020241,0.5157894736842106,5824
hungarian_bfs_frontier,4,4,20,2.22,100,91.74107142857143,38.82352941176471,5,1,0.52,9.933992334243342,0.52,6389
hungarian_bfs_frontier,4,4,21,2.3,105,91.84686281460475,38.88888888888889,5,1,0.5238095238095238,10.575873202579977,0.5238095238095238,6389
hungarian_bfs_frontier,4,4,22,2.4,110,91.87542315504402,38.94736842105263,6,1,0.5272727272727272,11.237295345551239,0.5272727272727272,6890
hungarian_bfs_frontier,4,4,23,2.56,115,91.70715905409783,38.0,6,2,0.5391304347826087,11.510907001668619,0.5391304347826087,8571
hungarian_bfs_frontier,4,4,24,2.7199999999999998,120,91.56589147286822,36.19047619047619,6,1,0.5583333333333333,11.484319967945911,0.5583333333333333,9585
hungarian_bfs_frontier,4,4,25,2.9000000000000004,125,91.37674695212607,34.54545454545455,6,1,0.576,11.806144859548825,0.576,10312
hungarian_bfs_frontier,4,4,26,3.08,130,91.20251356755212,33.04347826086956,5,2,0.5923076923076923,12.64044792966613,0.5923076923076923,12632
hungarian_bfs_frontier,4,4,27,3.16,135,91.30434782608695,32.773109243697476,8,1,0.5925925925925926,12.55626684038951,0.5925925925925926,13626
hungarian_bfs_frontier,4,4,28,3.25,140,91.36097820308346,32.25806451612903,8,1,0.6,13.165203452659744,0.6,14855
hungarian_bfs_frontier,4,4,29,3.35,145,91.37709137709138,31.782945736434108,6,1,0.6068965517241379,13.904694943466529,0.6068965517241379,16345
hungarian_bfs_frontier,4,4,30,3.4799999999999995,150,91.31736526946108,31.343283582089555,6,1,0.6133333333333333,14.787699678957432,0.6133333333333333,16345
hungarian_bfs_frontier,4,4,31,3.62,155,91.247582205029,30.215827338129497,6,1,0.6258064516129033,15.038894109343937,0.6258064516129033,16345
hungarian_bfs_frontier,4,4,32,3.7900000000000005,160,91.12204263293512,29.166666666666668,6,3,0.6375,15.52083981586706,0.6375,22564
