strategy,run_id,map_seed,timestep,coverage,total_distance,overlap_percentage
random,3,3,102,2.4699999999999998,510,97.99235958709258
random,3,3,103,2.5100000000000002,515,97.98085431582334
random,3,3,104,2.56,520,97.96080930380755
random,3,3,105,2.56,525,97.9805947779443
random,3,3,106,2.63,530,97.9453125
random,3,3,107,2.7,535,97.91070184941577
random,3,3,108,2.7,540,97.93119301202972
random,3,3,109,2.73,545,97.92852264966993
random,3,3,110,2.77,550,97.91917067307693
random,3,3,111,2.77,555,97.9389880952381
random,3,3,112,2.83,560,97.91420990566037
random,3,3,113,2.9000000000000004,565,97.88336617765127
random,3,3,114,2.9000000000000004,570,97.90295755296839
random,3,3,115,2.9000000000000004,575,97.92293367712362
random,3,3,116,2.91,580,97.93617021276596
random,3,3,117,2.91,585,97.95617361989044
random,3,3,118,2.94,590,97.95492487479132
random,3,3,119,2.9499999999999997,595,97.96747967479675
random,3,3,120,2.9499999999999997,600,97.9859356864887
random,3,3,121,2.9499999999999997,605,98.00338409475465
random,3,3,122,2.9499999999999997,610,98.02053277863517
random,3,3,123,2.9499999999999997,615,98.03673632370558
random,3,3,124,2.9899999999999998,620,98.02614206495906
random,3,3,125,3.0,625,98.03664921465969
random,3,3,126,3.0,630,98.05346483259798
random,3,3,127,3.0,635,98.06999485331961
random,3,3,128,3.0,640,98.08685670556724
random,3,3,129,3.01,645,98.09710456442028
random,3,3,130,3.01,650,98.11297097360668
random,3,3,131,3.01,655,98.12787660156735
random,3,3,132,3.0300000000000002,660,98.13032210292484
random,3,3,133,3.04,665,98.13885147544998
random,3,3,134,3.04,670,98.153883524625
random,3,3,135,3.04,675,98.16812292859295
random,3,3,136,3.05,680,98.17670970827356
random,3,3,137,3.05,685,98.19098457888494
random,3,3,138,3.05,690,98.20461502236874
random,3,3,139,3.05,695,98.21741671537113
random,3,3,140,3.05,700,98.23003714020427
random,3,3,141,3.05,705,98.24248011985709
random,3,3,142,3.05,710,98.25524855557462
random,3,3,143,3.05,715,98.26832453301539
random,3,3,144,3.08,720,98.26429980276134
random,3,3,145,3.08,725,98.27663384064458
random,3,3,146,3.08,730,98.28936406553736
random,3,3,147,3.08,735,98.30190759730951
random,3,3,148,3.08,740,98.31380707325084
random,3,3,149,3.08,745,98.32554093726215
random,3,3,150,3.09,750,98.33126316357942
random,3,3,151,3.1399999999999997,755,98.31545064377683
random,3,3,152,3.1399999999999997,760,98.32649363108244
random,3,3,153,3.16,765,98.32680292279996
random,3,3,154,3.17,770,98.33324570166675
random,3,3,155,3.2099999999999995,775,98.3234971536011
random,3,3,156,3.26,780,98.30912863070539
random,3,3,157,3.3099999999999996,785,98.29504481302152
random,3,3,158,3.3300000000000005,790,98.29650092081032
random,3,3,159,3.34,795,98.30344897648195
random,3,3,160,3.35,800,98.31029960657722
random,3,3,161,3.38,805,98.30703731530178
random,3,3,162,3.39,810,98.31376840429765
random,3,3,163,3.4099999999999997,815,98.31546707503828
random,3,3,164,3.4099999999999997,820,98.32695515651065
random,3,3,165,3.4099999999999997,825,98.33828760781638
random,3,3,166,3.42,830,98.34462729912875
random,3,3,167,3.42,835,98.35569017741238
random,3,3,168,3.42,840,98.36660617059891
random,3,3,169,3.42,845,98.37737818475115
random,3,3,170,3.42,850,98.38800904977376
random,3,3,171,3.42,855,98.39887640449439
random,3,3,172,3.42,860,98.40922833620168
random,3,3,173,3.42,865,98.41944726869396
random,3,3,174,3.42,870,98.42953574872571
random,3,3,175,3.42,875,98.43949625844132
random,3,3,176,3.42,880,98.44968268359021
random,3,3,177,3.42,885,98.45973698432715
random,3,3,178,3.42,890,98.46931924987692
random,3,3,179,3.42,895,98.47912127006715
random,3,3,180,3.42,900,98.48879855066059
random,3,3,181,3.42,905,98.49835345773876
random,3,3,182,3.42,910,98.50778829791875
random,3,3,183,3.42,915,98.5171696149844
random,3,3,184,3.42,920,98.52643371106036
random,3,3,185,3.4299999999999997,925,98.5313008478205
random,3,3,186,3.4299999999999997,930,98.54036341972
random,3,3,187,3.4299999999999997,935,98.54931483674505
random,3,3,188,3.46,940,98.54554626087688
random,3,3,189,3.51,945,98.53346703434444
random,3,3,190,3.51,950,98.54229826820051
random,3,3,191,3.55,955,98.53451122853369
random,3,3,192,3.62,960,98.51450613484344
random,3,3,193,3.65,965,98.51105490739985
random,3,3,194,3.66,970,98.51575489679225
random,3,3,195,3.66,975,98.52443154329947
random,3,3,196,3.6700000000000004,980,98.52899915828289
random,3,3,197,3.6700000000000004,985,98.53749900374592
random,3,3,198,3.6700000000000004,990,98.5459011846745
random,3,3,199,3.6700000000000004,995,98.55420737472423
random,3,3,200,3.6700000000000004,1000,98.56241920952642
random,3,3,201,3.6700000000000004,1005,98.57053828776193
random,3,3,202,3.6700000000000004,1010,98.57856617219876
random,3,3,203,3.6700000000000004,1015,98.58650439069481
random,3,3,204,3.6700000000000004,1020,98.59435443716727
random,3,3,205,3.6700000000000004,1025,98.6021177725299
random,3,3,206,3.6700000000000004,1030,98.60979582559946
random,3,3,207,3.6799999999999997,1035,98.61362266425557
random,3,3,208,3.6900000000000004,1040,98.61740792086627
random,3,3,209,3.6900000000000004,1045,98.6248276376104
random,3,3,210,3.6900000000000004,1050,98.63191457808097
random,3,3,211,3.6900000000000004,1055,98.63867778351656
random,3,3,212,3.6900000000000004,1060,98.6453744493392
random,3,3,213,3.6900000000000004,1065,98.65200555271426
random,3,3,214,3.6900000000000004,1070,98.65857205176675
random,3,3,215,3.6900000000000004,1075,98.66507488604299
random,3,3,216,3.6900000000000004,1080,98.67151497695853
random,3,3,217,3.6900000000000004,1085,98.6778932282336
random,3,3,218,3.6900000000000004,1090,98.6844450782559
random,3,3,219,3.6900000000000004,1095,98.69116447345085
random,3,3,220,3.6900000000000004,1100,98.69781557680771
random,3,3,221,3.6900000000000004,1105,98.70417193426043
random,3,3,222,3.73,1110,98.69626004893394
random,3,3,223,3.74,1115,98.69908518557166
random,3,3,224,3.75,1120,98.70188313486568
random,3,3,225,3.75,1125,98.70787678313005
random,3,3,226,3.75,1130,98.71381533818082
random,3,3,227,3.75,1135,98.71991807475679
random,3,3,228,3.75,1140,98.72617955772954
random,3,3,229,3.75,1145,98.73238008315587
random,3,3,230,3.75,1150,98.73852053688566
random,3,3,231,3.7600000000000002,1155,98.74125405912089
random,3,3,232,3.7699999999999996,1160,98.74391950423136
random,3,3,233,3.7699999999999996,1165,98.74991710325618
random,3,3,234,3.8,1170,98.74575040433045
random,3,3,235,3.8,1175,98.75127337254773
random,3,3,236,3.8,1180,98.75674791428104
random,3,3,237,3.8,1185,98.76217466366982
random,3,3,238,3.8,1190,98.76755424382966
random,3,3,239,3.8,1195,98.77284763934638
random,3,3,240,3.8,1200,98.77797787496783
random,3,3,241,3.8,1205,98.78318229850458
random,3,3,242,3.8,1210,98.78838121353188
random,3,3,243,3.8,1215,98.7935358923072
random,3,3,244,3.8,1220,98.79864689703139
random,3,3,245,3.8,1225,98.80371478041869
random,3,3,246,3.8,1230,98.8087400858961
random,3,3,247,3.83,1235,98.80435800580652
random,3,3,248,3.8899999999999997,1240,98.79064851084996
random,3,3,249,3.91,1245,98.78932375526381
random,3,3,250,3.91,1250,98.79417751187319
random,3,3,251,3.91,1255,98.79914004914005
random,3,3,252,3.92,1260,98.80114991742614
random,3,3,253,3.94,1265,98.80013399518836
random,3,3,254,3.9800000000000004,1270,98.7932445953731
random,3,3,255,4.0,1275,98.79245283018868
random,3,3,256,4.0,1280,98.79767952147644
random,3,3,257,4.0,1285,98.80286116182324
random,3,3,258,4.0,1290,98.80799833119767
random,3,3,259,4.0,1295,98.81291547958214
random,3,3,260,4.0,1300,98.81761749926102
random,3,3,261,4.0,1305,98.82228241667647
random,3,3,262,4.0,1310,98.82691066924745
random,3,3,263,4.02,1315,98.82566020098153
random,3,3,264,4.02,1320,98.830239189897
random,3,3,265,4.02,1325,98.83478260869565
random,3,3,266,4.02,1330,98.83929087024312
random,3,3,267,4.02,1335,98.84376438104003
random,3,3,268,4.02,1340,98.84820354134433
random,3,3,269,4.02,1345,98.85260874529055
random,3,3,270,4.02,1350,98.85698038100654
random,3,3,271,4.02,1355,98.8613188307274
random,3,3,272,4.02,1360,98.86578449905483
random,3,3,273,4.02,1365,98.87021527738744
random,3,3,274,4.02,1370,98.87445402620673
random,3,3,275,4.02,1375,98.87881745921071
random,3,3,276,4.02,1380,98.88299202534108
random,3,3,277,4.02,1385,98.88728963684676
random,3,3,278,4.02,1390,98.89155430556704
random,3,3,279,4.03,1395,98.89303960885569
random,3,3,280,4.03,1400,98.8972499657956
random,3,3,281,4.03,1405,98.90127866081409
random,3,3,282,4.03,1410,98.90542669346515
random,3,3,283,4.03,1415,98.9095435235544
random,3,3,284,4.03,1420,98.91362950183307
random,3,3,285,4.06,1425,98.90977443609023
random,3,3,286,4.06,1430,98.91397389257436
random,3,3,287,4.07,1435,98.91547644425496
random,3,3,288,4.07,1440,98.91965067820455
random,3,3,289,4.07,1445,98.92376444456197
random,3,3,290,4.08,1450,98.92521271831617
random,3,3,291,4.08,1455,98.9292743734418
random,3,3,292,4.08,1460,98.93330544589402
random,3,3,293,4.08,1465,98.93730627979058
random,3,3,294,4.1000000000000005,1470,98.93608739652802
random,3,3,295,4.1000000000000005,1475,98.94004808562343
random,3,3,296,4.1000000000000005,1480,98.94397939471989
random,3,3,297,4.1000000000000005,1485,98.94790864767769
random,3,3,298,4.1000000000000005,1490,98.95180876901445
random,3,3,299,4.1000000000000005,1495,98.9556800815079
random,3,3,300,4.1000000000000005,1500,98.95952290318488
random,3,3,301,4.1000000000000005,1505,98.96333754740834
random,3,3,302,4.1000000000000005,1510,98.96712432296259
random,3,3,303,4.1000000000000005,1515,98.97088353413655
random,3,3,304,4.1000000000000005,1520,98.97461548080531
random,3,3,305,4.1000000000000005,1525,98.97832045850984
random,3,3,306,4.1000000000000005,1530,98.9819734816507
random,3,3,307,4.1000000000000005,1535,98.98560047503587
random,3,3,308,4.1000000000000005,1540,98.98920171589171
random,3,3,309,4.1000000000000005,1545,98.99277747752174
random,3,3,310,4.1000000000000005,1550,98.99632802937577
random,3,3,311,4.1000000000000005,1555,98.99985363711762
random,3,3,312,4.1000000000000005,1560,99.00335456269143
random,3,3,313,4.1000000000000005,1565,99.00683106438642
random,3,3,314,4.1000000000000005,1570,99.0102833969005
random,3,3,315,4.1000000000000005,1575,99.01359316732828
random,3,3,316,4.1000000000000005,1580,99.01688087473623
random,3,3,317,4.1000000000000005,1585,99.02014673900055
random,3,3,318,4.109999999999999,1590,99.0210090038588
random,3,3,319,4.109999999999999,1595,99.02423969041571
random,3,3,320,4.109999999999999,1600,99.02733404330849
random,3,3,321,4.109999999999999,1605,99.03052318724347
random,3,3,322,4.109999999999999,1610,99.0336914866104
random,3,3,323,4.109999999999999,1615,99.03672627557597
random,3,3,324,4.109999999999999,1620,99.03974206210135
random,3,3,325,4.109999999999999,1625,99.04273902410621
random,3,3,326,4.109999999999999,1630,99.04569517971579
random,3,3,327,4.109999999999999,1635,99.04874323010692
random,3,3,328,4.109999999999999,1640,99.05177187153932
random,3,3,329,4.109999999999999,1645,99.05480302647011
random,3,3,330,4.109999999999999,1650,99.05779326471195
random,3,3,331,4.109999999999999,1655,99.06065731133154
random,3,3,332,4.109999999999999,1660,99.06352533722202
random,3,3,333,4.109999999999999,1665,99.06637590295762
random,3,3,334,4.109999999999999,1670,99.06920916749705
random,3,3,335,4.109999999999999,1675,99.07202528787536
random,3,3,336,4.109999999999999,1680,99.07490771585486
random,3,3,337,4.109999999999999,1685,99.07764811490127
random,3,3,338,4.109999999999999,1690,99.0803929026917
random,3,3,339,4.109999999999999,1695,99.08312140275733
random,3,3,340,4.109999999999999,1700,99.08593541499866
random,3,3,341,4.109999999999999,1705,99.0886311728053
random,3,3,342,4.109999999999999,1710,99.09121061359866
random,3,3,343,4.109999999999999,1715,99.09377549445462
random,3,3,344,4.109999999999999,1720,99.0963259383039
random,3,3,345,4.109999999999999,1725,99.09884230836695
random,3,3,346,4.109999999999999,1730,99.101246446534
random,3,3,347,4.14,1735,99.0969965319432
random,3,3,348,4.15,1740,99.0971194848142
random,3,3,349,4.16,1745,99.09733975610816
random,3,3,350,4.18,1750,99.0953947368421
random,3,3,351,4.19,1755,99.0956379098228
random,3,3,352,4.19,1760,99.09801304544378
random,3,3,353,4.2299999999999995,1765,99.09178743961353
random,3,3,354,4.26,1770,99.08783349749476
random,3,3,355,4.26,1775,99.0904044070547
random,3,3,356,4.26,1780,99.09296086530682
random,3,3,357,4.26,1785,99.0955029937577
random,3,3,358,4.26,1790,99.09805000952764
random,3,3,359,4.26,1795,99.10048776367745
random,3,3,360,4.26,1800,99.10291237601871
random,3,3,361,4.26,1805,99.10541789164216
random,3,3,362,4.26,1810,99.10790945071514
random,3,3,363,4.26,1815,99.11048004844334
random,3,3,364,4.26,1820,99.11303587415937
random,3,3,365,4.3,1825,99.10727261403035
random,3,3,366,4.3,1830,99.10982299968948
random,3,3,367,4.38,1835,99.09584460087113
random,3,3,368,4.3999999999999995,1840,99.0942215451757
random,3,3,369,4.44,1845,99.08850157048717
random,3,3,370,4.47,1850,99.0848602722899
random,3,3,371,4.52,1855,99.0772308760182
random,3,3,372,4.590000000000001,1860,99.06536346976176
random,3,3,373,4.590000000000001,1865,99.06779316787848
random,3,3,374,4.63,1870,99.06201252000567
random,3,3,375,4.67,1875,99.0564512870247
random,3,3,376,4.71,1880,99.05072858092993
random,3,3,377,4.72,1885,99.05106554081222
random,3,3,378,4.72,1890,99.0534063333534
random,3,3,379,4.74,1895,99.05173448565598
random,3,3,380,4.74,1900,99.05406214452493
random,3,3,381,4.74,1905,99.0563784042045
random,3,3,382,4.74,1910,99.05868334822759
random,3,3,383,4.77,1915,99.05503387614407
random,3,3,384,4.77,1920,99.05742402086709
random,3,3,385,4.77,1925,99.05987622689109
random,3,3,386,4.77,1930,99.06231570670336
random,3,3,387,4.77,1935,99.06474255911533
random,3,3,388,4.79,1940,99.06324559001838
random,3,3,389,4.79,1945,99.06574866883814
random,3,3,390,4.79,1950,99.06814777347626
random,3,3,391,4.79,1955,99.07053458814397
random,3,3,392,4.82,1960,99.06703056345934
random,3,3,393,4.82,1965,99.06922854108332
random,3,3,394,4.82,1970,99.07159504593871
random,3,3,395,4.859999999999999,1975,99.06608505159592
random,3,3,396,4.87,1980,99.06635225551658
random,3,3,397,4.9,1985,99.06297209951619
random,3,3,398,4.9,1990,99.06542056074767
random,3,3,399,4.9,1995,99.06785625963057
random,3,3,400,4.9,2000,99.07029693577459
random,3,3,401,4.9,2005,99.07263711722624
random,3,3,402,4.9,2010,99.07494808382104
random,3,3,403,4.9,2015,99.07726493795077
random,3,3,404,4.9,2020,99.07965665558498
random,3,3,405,4.9,2025,99.0820360066693
random,3,3,406,4.9,2030,99.08442019507456
random,3,3,407,4.9,2035,99.0867920308627
random,3,3,408,4.9,2040,99.08921933085502
random,3,3,409,4.9,2045,99.09163376156313
random,3,3,410,4.9,2050,99.0940354250638
random,3,3,411,4.9,2055,99.09644108427071
random,3,3,412,4.9,2060,99.0987511265611
random,3,3,413,4.9,2065,99.10104938724591
random,3,3,414,4.9,2070,99.10325390725083
random,3,3,415,4.9,2075,99.10544764130276
random,3,3,416,4.9,2080,99.10761441658016
random,3,3,417,4.9,2085,99.10968984501336
random,3,3,418,4.9,2090,99.11183614283125
random,3,3,419,4.9,2095,99.11413230162891
random,3,3,420,4.91,2100,99.11453355214513
random,3,3,421,4.91,2105,99.1166522740357
random,3,3,422,4.91,2110,99.11868179207353
random,3,3,423,4.91,2115,99.12078073238428
random,3,3,424,4.91,2120,99.12294803779719
random,3,3,425,4.91,2125,99.12510468452095
random,3,3,426,4.91,2130,99.12732830939855
random,3,3,427,4.92,2135,99.12776783023384
random,3,3,428,4.93,2140,99.12820512820512
random,3,3,429,4.93,2145,99.13040410632706
random,3,3,430,4.93,2150,99.1326072804687
random,3,3,431,4.93,2155,99.13481450282545
random,3,3,432,4.93,2160,99.13699541364703
random,3,3,433,4.93,2165,99.1391653570805
random,3,3,434,4.93,2170,99.14132441564774
random,3,3,435,4.93,2175,99.14347267104486
random,3,3,436,4.93,2180,99.14553616305874
random,3,3,437,4.93,2185,99.14766342214001
random,3,3,438,4.93,2190,99.14978011554713
random,3,3,439,4.93,2195,99.15188632180151
random,3,3,440,4.93,2200,99.15390952152124
random,3,3,441,4.93,2205,99.15592309141029
random,3,3,442,4.95,2210,99.15443876940947
random,3,3,443,4.95,2215,99.15636983383042
random,3,3,444,4.95,2220,99.15827778533533
random,3,3,445,4.95,2225,99.16019137457161
random,3,3,446,4.95,2230,99.16208209902666
random,3,3,447,4.95,2235,99.16403492476314
random,3,3,448,4.95,2240,99.16604892512973
random,3,3,449,4.95,2245,99.16798332604968
random,3,3,450,4.95,2250,99.16976954815337
random,3,3,451,4.95,2255,99.1715481171548
random,3,3,452,4.95,2260,99.17330527581542
random,3,3,453,4.95,2265,99.17501374977084
random,3,3,454,4.95,2270,99.17671517671518
random,3,3,455,4.95,2275,99.17846414286426
random,3,3,456,4.95,2280,99.18025999834396
random,3,3,457,4.95,2285,99.181980433633
random,3,3,458,4.95,2290,99.18377442493198
random,3,3,459,4.96,2295,99.18391523248545
random,3,3,460,4.97,2300,99.18405542512846
random,3,3,461,4.9799999999999995,2305,99.1841281803437
random,3,3,462,4.9799999999999995,2310,99.18583549953406
random,3,3,463,4.9799999999999995,2315,99.18766821629556
random,3,3,464,4.9799999999999995,2320,99.1895586512173
random,3,3,465,4.9799999999999995,2325,99.19144030783718
random,3,3,466,4.9799999999999995,2330,99.19331324715715
random,3,3,467,4.9799999999999995,2335,99.19519053621643
random,3,3,468,4.9799999999999995,2340,99.19707205391548
random,3,3,469,4.9799999999999995,2345,99.1989447947497
random,3,3,470,5.01,2350,99.19599441529054
random,3,3,471,5.029999999999999,2355,99.19465881072081
random,3,3,472,5.08,2360,99.18853729054518
random,3,3,473,5.1,2365,99.18722509083955
random,3,3,474,5.1,2370,99.18909894582862
random,3,3,475,5.1,2375,99.19096418033567
random,3,3,476,5.1,2380,99.19282085371066
random,3,3,477,5.1,2385,99.19466902475999
random,3,3,478,5.140000000000001,2390,99.1902068596096
random,3,3,479,5.18,2395,99.18576503505298
random,3,3,480,5.220000000000001,2400,99.18134341232377
random,3,3,481,5.2299999999999995,2405,99.18163610189647
random,3,3,482,5.2299999999999995,2410,99.18348867344231
random,3,3,483,5.2299999999999995,2415,99.1853328764136
random,3,3,484,5.2299999999999995,2420,99.18715613440676
random,3,3,485,5.2299999999999995,2425,99.18897124957356
random,3,3,486,5.2299999999999995,2430,99.19077827634226
random,3,3,487,5.2299999999999995,2435,99.19251493770169
random,3,3,488,5.2299999999999995,2440,99.19430622525535
random,3,3,489,5.2299999999999995,2445,99.1960277931501
random,3,3,490,5.27,2450,99.19160620331027
random,3,3,491,5.33,2455,99.18420448457948
random,3,3,492,5.4,2460,99.17530811405183
random,3,3,493,5.47,2465,99.16646348896745
random,3,3,494,5.54,2470,99.157657863127
random,3,3,495,5.54,2475,99.15951087781048
random,3,3,496,5.54,2480,99.16135575773173
random,3,3,497,5.55,2485,99.16168207359071
random,3,3,498,5.57,2490,99.16049978145865
random,3,3,499,5.58,2495,99.16081392026229
random,3,3,500,5.66,2500,99.15055829031097
random,3,3,501,5.680000000000001,2505,99.14933129652096
random,3,3,502,5.680000000000001,2510,99.15109849050964
random,3,3,503,5.72,2515,99.1468798472736
random,3,3,504,5.7700000000000005,2520,99.1411901288959
random,3,3,505,5.7700000000000005,2525,99.14301415437627
random,3,3,506,5.7700000000000005,2530,99.14476707130893
random,3,3,507,5.7700000000000005,2535,99.1464623304389
random,3,3,508,5.83,2540,99.1392420014469
random,3,3,509,5.87,2545,99.13495829526364
random,3,3,510,5.92,2550,99.12925810437136
random,3,3,511,5.9799999999999995,2555,99.12211162981885
random,3,3,512,5.9799999999999995,2560,99.12382236157711
random,3,3,513,5.9799999999999995,2565,99.12559037272077
random,3,3,514,5.9799999999999995,2570,99.12735126300582
random,3,3,515,5.9799999999999995,2575,99.12904165452957
random,3,3,516,5.9799999999999995,2580,99.13072550986293
random,3,3,517,6.0,2585,99.129513833476
random,3,3,518,6.03,2590,99.12684622067766
random,3,3,519,6.03,2595,99.12858753143155
random,3,3,520,6.03,2600,99.13038462093134
random,3,3,521,6.069999999999999,2605,99.1263547258884
random,3,3,522,6.08,2610,99.12665009983193
random,3,3,523,6.1,2615,99.12557339449542
random,3,3,524,6.11,2620,99.12593164814099
random,3,3,525,6.15,2625,99.12194286203795
random,3,3,526,6.17,2630,99.12083214591053
random,3,3,527,6.22,2635,99.1154595486284
random,3,3,528,6.279999999999999,2640,99.10873946240527
random,3,3,529,6.279999999999999,2645,99.11041858488562
random,3,3,530,6.279999999999999,2650,99.11209139237643
random,3,3,531,6.279999999999999,2655,99.11368287347399
random,3,3,532,6.35,2660,99.10540700459272
random,3,3,533,6.419999999999999,2665,99.09722417526788
random,3,3,534,6.460000000000001,2670,99.09321879254924
random,3,3,535,6.510000000000001,2675,99.08783925794113
random,3,3,536,6.54,2680,99.08528909899577
random,3,3,537,6.550000000000001,2685,99.08550206634648
random,3,3,538,6.550000000000001,2690,99.08712073699321
random,3,3,539,6.5600000000000005,2695,99.08738053171213
random,3,3,540,6.59,2700,99.08482390845461
random,3,3,541,6.6000000000000005,2705,99.08508691674291
random,3,3,542,6.6000000000000005,2710,99.08672007970442
random,3,3,543,6.61,2715,99.08697874221308
random,3,3,544,6.61,2720,99.08865297118433
random,3,3,545,6.61,2725,99.09020838494783
random,3,3,546,6.61,2730,99.09174601865975
random,3,3,547,6.61,2735,99.09332821244377
random,3,3,548,6.61,2740,99.09502881943018
random,3,3,549,6.61,2745,99.09673540223288
random,3,3,550,6.61,2750,99.09836177381294
random,3,3,551,6.61,2755,99.09993327795857
random,3,3,552,6.61,2760,99.10149931355092
random,3,3,553,6.61,2765,99.10301122253735
random,3,3,554,6.61,2770,99.10450592028613
random,3,3,555,6.61,2775,99.1059351836823
random,3,3,556,6.61,2780,99.10728755874885
random,3,3,557,6.61,2785,99.10859978692703
random,3,3,558,6.61,2790,99.10994411903319
random,3,3,559,6.61,2795,99.11124855460241
random,3,3,560,6.61,2800,99.11258491528609
random,3,3,561,6.61,2805,99.11395289607377
random,3,3,562,6.61,2810,99.1153166657744
random,3,3,563,6.61,2815,99.11672345827486
random,3,3,564,6.61,2820,99.11812578381407
random,3,3,565,6.61,2825,99.11955884703501
random,3,3,566,6.61,2830,99.12094050057185
random,3,3,567,6.61,2835,99.1222828612782
random,3,3,568,6.61,2840,99.12365598525726
random,3,3,569,6.61,2845,99.12500165468674
random,3,3,570,6.61,2850,99.12633165032119
random,3,3,571,6.61,2855,99.1277036567824
random,3,3,572,6.61,2860,99.12910578531996
random,3,3,573,6.61,2865,99.13056059769026
random,3,3,574,6.61,2870,99.13206754379054
random,3,3,575,6.61,2875,99.13350112736616
random,3,3,576,6.61,2880,99.13492998298652
random,3,3,577,6.61,2885,99.1363202801406
