strategy,run_id,map_seed,timestep,coverage,total_distance,sensing_redundancy,visit_overlap,num_clusters,num_active_drones,exploration_efficiency,mean_pairwise_distance,movement_efficiency,nodes_expanded
cluster_utility_frontier,3,3,1,0.32,5,71.42857142857143,0.0,0,0,1.0,1.3478708664619075,1.0,0
cluster_utility_frontier,3,3,2,0.36,10,84.27947598253274,25.0,3,3,0.6,1.7446972815209225,0.6,371
cluster_utility_frontier,3,3,3,0.43,15,87.64367816091954,38.46153846153847,3,2,0.5333333333333333,2.2697935531433115,0.5333333333333333,491
cluster_utility_frontier,3,3,4,0.53,20,88.67521367521367,38.88888888888889,3,2,0.55,3.05395134906164,0.55,491
cluster_utility_frontier,3,3,5,0.5700000000000001,25,90.0523560209424,43.47826086956522,4,1,0.52,3.8909263549534634,0.52,571
cluster_utility_frontier,3,3,6,0.62,30,91.05339105339105,42.30769230769231,3,2,0.5,3.8721011909815517,0.5,825
cluster_utility_frontier,3,3,7,0.7000000000000001,35,91.50485436893204,40.0,2,1,0.5142857142857142,3.8721011909815517,0.5142857142857142,904
cluster_utility_frontier,3,3,8,0.8,40,91.62303664921467,35.294117647058826,4,1,0.55,4.756905541909747,0.55,1004
cluster_utility_frontier,3,3,9,0.89,45,91.81232750689972,34.21052631578947,4,2,0.5555555555555556,4.9689113050742,0.5555555555555556,1168
cluster_utility_frontier,3,3,10,1.0,50,91.76954732510289,34.883720930232556,4,2,0.56,5.277778870496714,0.56,1168
cluster_utility_frontier,3,3,11,1.09,55,91.90794357832219,34.04255319148936,4,1,0.5636363636363636,5.759372059433654,0.5636363636363636,1347
cluster_utility_frontier,3,3,12,1.13,60,92.36486486486486,36.0,3,1,0.5333333333333333,5.601056203456871,0.5333333333333333,1823
cluster_utility_frontier,3,3,13,1.17,65,92.74193548387096,36.53846153846153,3,1,0.5076923076923077,6.028740572884527,0.5076923076923077,2198
cluster_utility_frontier,3,3,14,1.23,70,92.96740994854203,36.36363636363637,3,1,0.5,6.412617804571551,0.5,2372
cluster_utility_frontier,3,3,15,1.27,75,93.26974032856386,36.206896551724135,4,1,0.49333333333333335,6.4918238778224024,0.49333333333333335,2484
cluster_utility_frontier,3,3,16,1.3299999999999998,80,93.4288537549407,37.704918032786885,4,1,0.475,6.538859713097054,0.475,2484
cluster_utility_frontier,3,3,17,1.39,85,93.55287569573284,37.5,4,1,0.47058823529411764,7.1733326134425,0.47058823529411764,2484
cluster_utility_frontier,3,3,18,1.46,90,93.61609094884128,39.705882352941174,5,1,0.45555555555555555,7.7463198788584675,0.45555555555555555,2616
cluster_utility_frontier,3,3,19,1.52,95,93.71900826446281,40.27777777777778,5,1,0.45263157894736844,7.8812234841479825,0.45263157894736844,2616
cluster_utility_frontier,3,3,20,1.58,100,93.80877742946709,40.78947368421053,4,2,0.45,7.974384034568175,0.45,3001
cluster_utility_frontier,3,3,21,1.6199999999999999,105,93.96648044692736,43.20987654320987,4,1,0.4380952380952381,7.987182759721506,0.4380952380952381,3109
cluster_utility_frontier,3,3,22,1.67,110,94.08221119773211,45.348837209302324,4,1,0.42727272727272725,7.910873877035454,0.42727272727272725,3109
cluster_utility_frontier,3,3,23,1.73,115,94.1554054054054,47.25274725274725,4,1,0.41739130434782606,7.9766654039158595,0.41739130434782606,3109
cluster_utility_frontier,3,3,24,1.7999999999999998,120,94.18979987088444,47.91666666666667,5,1,0.4166666666666667,7.649653766959962,0.4166666666666667,3207
cluster_utility_frontier,3,3,25,1.8800000000000001,125,94.19932119716137,47.524752475247524,5,1,0.424,7.8523223547239756,0.424,3207
cluster_utility_frontier,3,3,26,1.96,130,94.20974889217135,48.113207547169814,5,1,0.4230769230769231,7.888666795225353,0.4230769230769231,3207
cluster_utility_frontier,3,3,27,2.03,135,94.24603174603175,48.64864864864865,6,1,0.4222222222222222,7.9172890483186595,0.4222222222222222,3336
cluster_utility_frontier,3,3,28,2.12,140,94.22500681013348,48.275862068965516,7,1,0.42857142857142855,8.169608681015086,0.42857142857142855,3489
cluster_utility_frontier,3,3,29,2.26,145,94.0744625065548,47.107438016528924,7,1,0.4413793103448276,8.5095041002421,0.4413793103448276,3773
cluster_utility_frontier,3,3,30,2.36,150,94.03739262253663,46.03174603174603,5,1,0.4533333333333333,8.523649287622316,0.4533333333333333,3933
cluster_utility_frontier,3,3,31,2.4699999999999998,155,93.9785470502194,45.38461538461539,5,1,0.45806451612903226,9.142645689335811,0.45806451612903226,4201
cluster_utility_frontier,3,3,32,2.64,160,93.78238341968913,44.44444444444444,8,1,0.46875,9.643726553239011,0.46875,4267
